,date,sentiment_score,content,source
17106,2019-01-29,0.95458,【河南职业年金托管人出炉，9家入围】中国工商银行股份有限公司、中国建设银行股份有限公司、交通银行股份有限公司、中国农业银行股份有限公司、中国银行股份有限公司、中国民生银行股份有限公司、中国光大银行股份有限公司、上海浦东发展银行股份有限公司、招商银行股份有限公司入围河南省机关事业单位职业年金计划托管人；中信银行股份有限公司为河南省机关事业单位职业年金计划托管人候补机构。 （中证网）,wallstreetcn
17146,2019-01-29,0.847667,银行板块午后稳步走强，交通银行涨2%，浦发银行、光大银行、建设银行、吴江银行纷纷上行。,wallstreetcn
13869,2019-01-29,0.847667,银行板块午后稳步走强，交通银行涨2%，浦发银行、光大银行、建设银行、吴江银行纷纷上行。,sina
13835,2019-01-29,0.95458,【河南职业年金托管人出炉，9家入围】中国工商银行股份有限公司、中国建设银行股份有限公司、交通银行股份有限公司、中国农业银行股份有限公司、中国银行股份有限公司、中国民生银行股份有限公司、中国光大银行股份有限公司、上海浦东发展银行股份有限公司、招商银行股份有限公司入围河南省机关事业单位职业年金计划托管人；中信银行股份有限公司为河南省机关事业单位职业年金计划托管人候补机构。 （中证网）,sina
14713,2019-01-30,0.0997132,【2019年反洗钱将成支付监管重点】央行开年重拳出手整顿支付违规。近日，央行广州分行披露的罚单信息显示，光大银行广州分行等三家银行及易联支付、汇聚支付等六家第三方支付机构因违反支付结算管理规定被罚，合计罚没金额超过1100万元。据不完全统计，2018年央行对支付机构开出罚单近140张，累计罚没总额超2亿元。易观金融中心资深分析师王蓬博表示，巨额罚单频现的背后，反映了监管层对常态化强监管的明确态度。2019年，支付行业监管高压仍将持续。反洗钱或将成为未来监管的重点。（经参报）,sina
27342,2019-02-20,0.214629,蒙草生态：与光大银行签订《银企战略合作协议书》，其将利用自身的金融资源为公司优先提供全方位的金融服务。,wallstreetcn
22029,2019-02-20,0.214629,蒙草生态：与光大银行签订《银企战略合作协议书》，其将利用自身的金融资源为公司优先提供全方位的金融服务。,sina
9679,2019-02-20,0.35788,云财经讯，蒙草生态：与光大银行签订《银企战略合作协议书》，其将利用自身的金融资源为公司优先提供全方位的金融服务,yuncaijing
30228,2019-02-25,0.642401,"中国光大银行悉尼分行开业。（新华社）
",wallstreetcn
15714,2019-02-25,0.923075,【中国光大银行悉尼分行开业】中国光大银行悉尼分行25日正式开业。这是继香港分行、光银国际、首尔分行、光银欧洲、卢森堡分行之后，中国光大银行在境外设立的第六家机构。（中国新闻网）,eastmoney
11454,2019-02-26,0.787526,云财经讯，光大银行据悉也在磋商投资中国和沙特成立的基金。（彭博）,yuncaijing
24924,2019-02-26,0.728282,丝路基金据悉就向200亿美元的中沙基金投资进行磋商。光大银行据悉也在磋商投资中国与沙特成立的基金。（彭博）,sina
13583,2019-03-04,0.935177,云财经讯，全国政协委员、光大集团董事长李晓鹏3月4日在政协经济界别驻地接受证券时报记者采访时表示，光大银行理财子公司经过一年多的筹备，目前已经提交了申请，正在等待银保监会批准，可以说是万事俱备只欠东风。,yuncaijing
28098,2019-03-04,0.937603,【光大集团董事长：光大银行理财子公司正在等待监管部门批准】全国政协委员、光大集团董事长李晓鹏3月4日在政协经济界别驻地接受证券时报记者采访时表示，光大银行理财子公司经过一年多的筹备，目前已经提交了申请，正在等待银保监会批准，可以说是万事俱备只欠东风。,sina
18420,2019-03-04,0.924551,【光大集团董事长：光大银行理财子公司正在等待监管部门批准】全国政协委员、光大集团董事长李晓鹏3月4日在政协经济界别驻地接受证券时报记者采访时表示，光大银行理财子公司经过一年多的筹备，目前已经提交了申请，正在等待银保监会批准，可以说是万事俱备只欠东风。（证券时报）,eastmoney
5778,2019-03-05,0.532455,李晓鹏：光大银行小微企业融资投放逐年加大,10jqka
16214,2019-03-13,0.712926,云财经讯，光大银行境内非公开发行优先股获得中国证监会审核通过。,yuncaijing
41218,2019-03-13,0.576741,光大银行：境内非公开发行优先股申请获中国证监会发行审核委员会审核通过。,wallstreetcn
41217,2019-03-13,0.576741,"光大银行：境内非公开发行优先股申请获中国证监会发行审核委员会审核通过。
",wallstreetcn
32222,2019-03-13,0.637022,光大银行境内非公开发行优先股获得中国证监会审核通过。,sina
23795,2019-03-21,0.971372,【360金融与光大银行签战略合作协议】3月20日，360金融和中国光大银行签署战略合作协议。双方宣布未来将围绕支付结算、贸易金融、信用卡业务、零售金融、公司金融、资产证券化、金融科技、跨境服务等领域展开合作，建立长期、稳定的战略合作伙伴关系。未来，双方将建立“数据共创实验室”，共同孵化金融科技创新应用，进行中小企业金融、个人金融等方面数据模型和数据应用的探索。（证券时报）,eastmoney
39381,2019-03-28,0.240836,【光大银行计划发行400亿元无固定期限资本债券】光大银行公告称，为进一步提升资本充足水平，增强该行持续发展能力，该行拟启动无固定期限资本债券的发行工作。根据公告，该行拟发行不超过400亿元无固定期限资本债券。,sina
39395,2019-03-28,0.434809,光大银行全年净利润336.6亿元人民币，市场预估322.4亿元人民币。,sina
20837,2019-03-28,0.346937,云财经讯，光大银行公告称，为进一步提升资本充足水平，增强该行持续发展能力，该行拟启动无固定期限资本债券的发行工作。根据公告，该行拟发行不超过400亿元无固定期限资本债券。,yuncaijing
50141,2019-03-28,0.475375,"光大银行全年净利润336.6亿元人民币，市场预期322.4亿元人民币。光大银行每股末期股息0.161元人民币。光大银行全年净利润增加6.7%。全年不良贷款率1.59%。
",wallstreetcn
50124,2019-03-28,0.240836,"【光大银行计划发行400亿元无固定期限资本债券】光大银行公告称，为进一步提升资本充足水平，增强该行持续发展能力，该行拟启动无固定期限资本债券的发行工作。根据公告，该行拟发行不超过400亿元无固定期限资本债券。
",wallstreetcn
20845,2019-03-28,0.619544,云财经讯，光大银行全年净利润336.6亿元人民币,yuncaijing
26668,2019-03-30,0.157526,【光大银行曝出员工受贿！收了250万 给妻子买别墅给情人买房剩下的炒股】近日，裁判文书网披露了一份刑事判决书，上面显示，两名光大银行长沙分行的员工，一个叫张弘，另一个叫欧鸿剑，都犯了非国家工作人员受贿罪，两人分别受贿250多万元、50多万元。（中国基金报）,eastmoney
26662,2019-03-30,0.442477,【股份制银行信用卡不良率抬头 这一现象或为主因】截至3月28日，A股和H股已有工商银行、建设银行、邮储银行3家国有大行，光大银行、中信银行、浦发银行、招商银行、平安银行、浙商银行6家全国股份制银行和11家中小银行发布了年报。记者梳理发现，2018年，股份制银行依然在零售业务上不断发力。其中，信用卡业务保持持续增长态势，同时不良贷款和不良率也出现抬头迹象。（国际金融报）,eastmoney
41654,2019-04-01,0.0644411,【证金2018年四季度增持蓝筹更趋分散化】与2017年四季度动辄数千万股、数亿股的增减持动作相比，证金公司2018年四季度投资蓝筹股的路径更趋分散化。其中，在2018年第四季度，证金公司增持了13只银行股、保险股。它们分别是中国银行、民生银行、农业银行、交通银行、光大银行、工商银行、建设银行、中信银行、招商银行、中国平安、新华保险、中国太保、中国人寿。（上海证券报）,sina
22627,2019-04-02,0.514704,云财经讯，瑞信将光大银行A股评级下调至跑输大盘，目标价为3.70元人民币（彭博）,yuncaijing
53816,2019-04-02,0.363739,"瑞信将光大银行A股评级下调至跑输大盘，目标价为3.70元人民币。（彭博）
",wallstreetcn
22827,2019-04-03,0.881466,云财经讯，4月3日，记者从光大银行获悉，光大银行海南自由贸易账户（FT账户）系统日前正式上线运行，成为继中国银行、浦发银行、工商银行之后第四家成功上线海南FT账户系统的商业银行。（中国证券报）,yuncaijing
42701,2019-04-03,0.882594, 【光大银行海南自由贸易账户正式上线】4月3日，记者从光大银行获悉，光大银行海南自由贸易账户（FT账户）系统日前正式上线运行，成为继中国银行、浦发银行、工商银行之后第四家成功上线海南FT账户系统的商业银行。（中国证券报）,sina
23302,2019-04-04,0.887834,云财经讯，兴业银行海口分行海南自由贸易账户（FT账户）4月3日正式投产上线。自今年1月1日海南FT账户体系正式上线至今，继中国银行海南省分行、浦发银行海口分行、工商银行海南省分行、光大银行海口分行上线FT账户之后，海南FT账户的运营又添一名新成员。（海南日报）,yuncaijing
43533,2019-04-04,0.867741,【兴业银行海口分行FT账户上线】兴业银行海口分行海南自由贸易账户（FT账户）4月3日正式投产上线。自今年1月1日海南FT账户体系正式上线至今，继中国银行海南省分行、浦发银行海口分行、工商银行海南省分行、光大银行海口分行上线FT账户之后，海南FT账户的运营又添一名新成员。（海南日报）,sina
28553,2019-04-04,0.840233,【兴业银行海口分行FT账户上线】兴业银行海口分行海南自由贸易账户(FT账户)4月3日正式投产上线。自今年1月1日海南FT账户体系正式上线至今，继中国银行海南省分行、浦发银行海口分行、工商银行海南省分行、光大银行海口分行上线FT账户之后，海南FT账户的运营又添一名新成员。(海南日报),eastmoney
9255,2019-04-09,0.248842,4月9日晚间公告集锦：吉比特：2018年度拟10派100元；中信证券：3月母公司净利润13.85亿元；光大银行：非公开发行不超过3.5亿股优先股获证监会核准。,10jqka
24099,2019-04-09,0.314376,云财经讯，光大银行：证监会核准本行非公开发行不超过3.5亿股优先股。,yuncaijing
56889,2019-04-09,0.217742,光大银行：证监会核准本行非公开发行不超过3.5亿股优先股。,wallstreetcn
56888,2019-04-09,0.217742,"光大银行：证监会核准本行非公开发行不超过3.5亿股优先股。
",wallstreetcn
9261,2019-04-09,0.0963103,光大银行公告称，证监会核准本行非公开发行不超过3.5亿股优先股。,10jqka
29520,2019-04-09,0.112151,【光大银行：证监会核准公司非公开发行不超3.5亿股优先股】光大银行(601818)4月9日晚间公告，近日，公司收到证监会出具的批复，核准公司非公开发行不超过3.5亿股优先股。,eastmoney
44900,2019-04-09,0.217742,光大银行：证监会核准本行非公开发行不超过3.5亿股优先股。,sina
9676,2019-04-11,0.191697,　　4月9日，光大银行发布公告称，公司收到证监会核准公司非公开发行不超过3.5亿股优先股的批复。据中国证券报记者不完全统计，2019年以来，已有数十家银行通过(或计划)发行二级资本债、优先股、可转债、永续债、金融债和定向增发等方式补充资本金,10jqka
10143,2019-04-16,0.911261,银行板块午后继续强势表现，贵阳银行涨停，兴业银行、长沙银行涨逾5%，建设银行、平安银行、光大银行、中信银行跟涨。,10jqka
31800,2019-04-16,0.884508,【上证50指数午后涨3% 兴业银行大涨7%】东方财富网16日讯，上证50指数午后涨3%，其中成分股，兴业银行大涨7%，建设银行、中国太保、保利地产、光大银行等个股均涨逾4%。,eastmoney
32316,2019-04-17,0.809727,【银行板块异动拉升】东方财富网17日讯，银行板块异动拉升，成都银行领涨，光大银行、中信银行、长沙银行、工商银行、建设银行、中国银行、招商银行等个股亦有上涨表现。,eastmoney
49156,2019-04-17,0.890545,银行板块异动拉升，成都银行领涨，光大银行、中信银行、长沙银行、工商银行、建设银行、中国银行、招商银行等个股亦有上涨表现。,sina
32117,2019-04-17,0.115402,【光大银行原理财经理向客户非法揽储成惯犯！两人1年时间非法谋得近2亿】4月15日，上海银保监局发布一则行政处罚决定书送达报告，喊话一位名为邹依琳的当事人到该局领取行政处罚决定书。据公告显示，邹依琳在光大银行上海真新支行工作期间，涉嫌对该行员工行为管理严重违反审慎经营规则负有直接责任，被上海银保监局作出禁止终身从事银行业工作的行政处罚。（券商中国）,eastmoney
26786,2019-04-17,0.925233,云财经讯，银行板块异动拉升，成都银行领涨，光大银行、中信银行、长沙银行、工商银行、建设银行、中国银行、招商银行等个股亦有上涨表现。,yuncaijing
32461,2019-04-18,0.330587,【光大银行出资50亿元筹建理财子公司获批 系股份制银行首家】在国有五大行的理财子公司全部获批后，光大银行则在各家股份制银行中拔得头筹。　光大银行(601818.SH)4月18日晚间发布公告称，近日，中国光大银行股份有限公司收到中国银行保险监督管理委员会出具的《中国银保监会关于筹建光大理财有限责任公司的批复》(银保监复[2019]440 号)，同意该行出资50亿元人民币筹建光大理财有限责任公司。 （澎湃新闻）,eastmoney
49479,2019-04-18,0.70168,【股份行理财子公司来了！光大银行理财子公司申请获中国银保监会批准】光大银行发布关于筹建光大理财有限责任公司申请获中国银保监会批准的公告称，近日，光大银行收到中国银保监会出具的《中国银保监会关于筹建光大理财有限责任公司的批复》，中国银保监会同意光大银行出资50亿元人民币筹建光大理财有限责任公司。此前，中国银保监会已相继批准中国银行、建设银行、农业银行、交通银行、工商银行筹建理财子公司的申请。,sina
49495,2019-04-18,0.46682,光大银行：银保监会同意本行出资50亿元筹建光大理财有限责任公司。,sina
26974,2019-04-18,0.575047,云财经讯，光大银行：银保监会同意本行出资50亿元筹建光大理财有限责任公司,yuncaijing
26964,2019-04-18,0.63862,云财经讯，光大银行发布关于筹建光大理财有限责任公司申请获中国银保监会批准的公告称，近日，光大银行收到中国银保监会出具的《中国银保监会关于筹建光大理财有限责任公司的批复》，中国银保监会同意光大银行出资50亿元人民币筹建光大理财有限责任公司。此前，中国银保监会已相继批准中国银行、建设银行、农业银行、交通银行、工商银行筹建理财子公司的申请。,yuncaijing
62873,2019-04-18,0.46682,光大银行：银保监会同意本行出资50亿元筹建光大理财有限责任公司。,wallstreetcn
62871,2019-04-18,0.46682,"光大银行：银保监会同意本行出资50亿元筹建光大理财有限责任公司。
",wallstreetcn
33044,2019-04-19,0.66615,【招行、光大同时获批“理财子公司” ！业务最全梳理戳这里】除光大银行外，另一家股份制银行——招商银行也同时获批筹建理财子公司。此前4月18日，光大银行公告，银保监会同意该行出资50亿元筹建光大理财有限责任公司。另外，工农中建交五大国有银行均已获批筹建理财子公司。（21世纪经济报道）,eastmoney
32872,2019-04-19,0.668039,【3万亿大消息！招行、光大理财子公司获批 更多股份行在路上】银行理财子公司在加速推进，五大行之后，股份制银行也来了！招商银行公告称，收到银保监会批复，获准筹建招银理财有限责任公司；就在昨天，光大银行也公告，银保监会同意其筹建光大理财有限责任公司。这是股份制商业银行第一批获准设立理财子公司。（中国基金报）,eastmoney
63951,2019-04-19,0.543071,"除光大银行外，另一家股份制银行——招商银行也同时获批筹建理财子公司。（21世纪经济报道）
",wallstreetcn
27474,2019-04-19,0.66554,云财经讯，除光大银行外，另一家股份制银行——招商银行也同时获批筹建理财子公司（21世纪经济报道）,yuncaijing
50382,2019-04-19,0.588025,【招行、光大同时获批“理财子公司”】4月19日，记者获悉， 除光大银行外，另一家股份制银行——招商银行也同时获批筹建理财子公司。 此前4月18日，光大银行公告，银保监会同意该行出资50亿元筹建光大理财有限责任公司。另外，工农中建交五大国有银行均已获批筹建理财子公司。（21）,sina
10535,2019-04-19,0.452546,光大银行公告，银保监会同意该行出资50亿元筹建光大理财有限责任公司。另外，工农中建交五大国有银行均已获批筹建理财子公司。（21世纪经济报道）,10jqka
32865,2019-04-19,0.473209,【招商银行：理财子公司独立运作“并不意味着完全脱离招行母体”】4月19日晚上，招商银行(600036.SH)发布公告称，已于4月18日收到了《中国银保监会关于筹建招银理财有限责任公司的批复》。这印证了21世纪经济报道此前的独家报道，除光大银行外，另一家股份制银行——招商银行也同时获批筹建理财子公司。（21世纪经济报道）,eastmoney
51308,2019-04-22,0.465397,【票据加速度：中小银行票据贴现翻倍飙升】随着年报季收尾，多家上市银行披露票据贴现业务数据。其中大部分银行的票据贴现业务出现大幅飙升，且不乏翻倍暴增者。中小银行表现抢眼。其中，青岛农商行、郑州银行、平安银行、青岛银行以及建设银行的2018年票据贴现较2017年呈现翻倍式增长，分别增长460.8%、272%、182.61%、129.49%以及128.6%。宁波银行、浦发银行、农业银行和光大银行的2018年票据业务的同比增幅也均在50%之上。（上海证券报）,sina
33741,2019-04-22,0.418018,【票据加速度：中小银行票据贴现翻倍飙升】随着年报季收尾，多家上市银行披露票据贴现业务数据。其中大部分银行的票据贴现业务出现大幅飙升，且不乏翻倍暴增者。中小银行表现抢眼。其中，青岛农商行、郑州银行、平安银行、青岛银行以及建设银行的2018年票据贴现较2017年呈现翻倍式增长，分别增长460.8%、272%、182.61%、129.49%以及128.6%。宁波银行、浦发银行、农业银行和光大银行的2018年票据业务的同比增幅也均在50%之上。(上海证券报),eastmoney
10810,2019-04-23,0.690962,光大银行今日正式发布手机银行5.0新版，升级后的手机银行首次开放用户体系，向更广阔的移动互联网用户提供生活+金融服务。本次用户体系开放后，操作门槛将进一步降低，没有光大银行卡的用户通过手机号即可注册使用，领取相应新客权益，体验丰富...,10jqka
53202,2019-04-26,0.710269,光大银行：一季度实现净利润97.33亿元，同比增长7.54%。,sina
67674,2019-04-26,0.710269,光大银行：一季度实现净利润97.33亿元，同比增长7.54%。,wallstreetcn
67707,2019-04-26,0.710269,光大银行：一季度实现净利润97.3亿元，同比增长7.54%。,wallstreetcn
53228,2019-04-26,0.710269,光大银行：一季度实现净利润97.3亿元，同比增长7.54%。,sina
30083,2019-04-30,0.576365,云财经讯，光大银行风险管理部总经理高志兵：金融资产风险分类新规对银行业不良率总体冲击有限（上证报）,yuncaijing
54700,2019-04-30,0.459461,光大银行风险管理部总经理高志兵：金融资产风险分类新规对银行业不良率总体冲击有限。（上证报）,sina
69545,2019-04-30,0.459461,"光大银行风险管理部总经理高志兵：金融资产风险分类新规对银行业不良率总体冲击有限。（上证报）
",wallstreetcn
57377,2019-05-07,0.0910022,【摩根士丹利下调四大行股票评级】摩根士丹利将中国银行A、H股评级均下调至持股观望，目标价分别为3.6元、4.1港元；将工商银行A股评级下调至持股观望，目标价6元；将建设银行A股评级下调至持股观望，目标价7.3元；将农业银行A、H股评级均下调至持股观望，目标价分别为3.5元、4港元。摩根士丹利将平安银行评级上调至超配，目标价15.90元；将光大银行A股评级上调至平配，目标价4元；将重庆银行H股评级下调至平配，目标价5.80港元；将重庆农商H股评级下调至平配，目标价5.20港元。,sina
58611,2019-05-09,0.407351,【中国外汇交易中心：人民币外汇即期做市商新增三井住友 总数降至30家】中国外汇交易中心发布最新银行间外汇市场人民币对外汇做市机构名单，其中即期做市商新增三井住友银行（中国），自5月13日起生效。与旧名单相比，有三家正式做市商被降为即期尝试做市机构，分别为美国银行上海分行、东方汇理银行（中国）和法国兴业银行（中国），即期做市商总数由32家降至30家。远掉做市商新增3家机构，分别为南京银行、浙商银行、中国光大银行。与旧名单相比，美国银行上海分行、渣打银行（中国）和蒙特利尔银行（中国）3家机构被降为远掉尝试做市机构，远掉做市商总数维持在27家。,sina
38609,2019-05-09,0.219421,【中国外汇交易中心：人民币外汇即期做市商新增三井住友 总数降至30家】中国外汇交易中心发布最新银行间外汇市场人民币对外汇做市机构名单，其中即期做市商新增三井住友银行(中国)，自5月13日起生效。与旧名单相比，有三家正式做市商被降为即期尝试做市机构，分别为美国银行上海分行、东方汇理银行(中国)和法国兴业银行(中国)，即期做市商总数由32家降至30家。远掉做市商新增3家机构，分别为南京银行、浙商银行、中国光大银行。与旧名单相比，美国银行上海分行、渣打银行(中国)和蒙特利尔银行(中国)3家机构被降为远掉尝试做市机构，远掉做市商总数维持在27家。,eastmoney
60731,2019-05-14,0.957192,【光大集团与云南省加强五大领域合作】近日，光大集团与云南省政府在昆明签署合作协议。光大集团与云南省政府将加强金融产业、生态环保、全域旅游、健康养老、科技创新等领域合作，助力云南高质量跨越式发展。云南省政府将支持光大集团辖属金融板块企业担任重大项目和重点工程的融资牵头单位或管理人，支持辖属实业板块企业参与云南旅游、环保、康养医疗等社会领域建设。签约仪式上，光大银行还与云南省建设投资控股集团有限公司签订了未来5年意向性金额不低于500亿元的战略合作协议。（经参）,sina
65470,2019-05-23,0.94639,【牌照审批有望提速 金融科技巨头竞逐万亿消费金融市场】业内人士表示，未来消费金融牌照批筹有望提速，与此同时，也将吸引更多巨头入局。据不完全统计，目前全国总计只有27家持牌消费金融公司，基本上是一省一家。而目前排队等候消费金融牌照的仍有10余家公司，其中属于银行的占据半壁江山。宁波银行、光大银行、富邦华一银行、华夏银行、江苏银行等都曾发布公告称拟成立消费金融有限公司，目前均在等候监管批复中。不过，目前监管层对消费金融牌照的发放仍较为谨慎。（经参报）,sina
15100,2019-05-24,0.950673,证券时报e公司讯，5月23日，科大讯飞与光大银行在合肥科大讯飞总部签署战略合作协议。根据协议双方将依托科大讯飞的智能语音和人工智能技术，全面助力推动光大银行信息技术创新发展，建设数字化、智能化特色的科技金融银行。,10jqka
71744,2019-06-05,0.0232736,【近一个月7只银行股被券商下调评级】近期，银行股连番遭遇券商下调评级。中金公司日前发布研报，一次性下调了中信银行、民生银行等5家银行评级。在最近一个月里，还有招商银行先后被中航证券、天风证券两家券商下调评级，光大银行也被安信证券调低评级。,sina
71896,2019-06-05,0.298912,【股份行首单永续债发行成功，上市银行永续债发行规模将达5000亿】作为国内股份制商业银行首单无固定期限资本债券、并作为继中国银行之后国内第二单商业银行无固定期限资本债券，民生银行日前宣布成功完成发行400亿元永续债。据不完全统计，招行、工行、农行、交行、光大银行、中信银行，平安银行等多家银行披露了拟发行永续债的计划。除中行和民生以外，预计2019年永续债发行规模将达1000亿左右。（券商中国）,sina
47217,2019-06-05,0.0232736,【近一个月7只银行股被券商下调评级】近期，银行股连番遭遇券商下调评级。中金公司日前发布研报，一次性下调了中信银行、民生银行等5家银行评级。在最近一个月里，还有招商银行先后被中航证券、天风证券两家券商下调评级，光大银行也被安信证券调低评级。,eastmoney
89686,2019-06-05,0.298912,"【股份行首单永续债发行成功，上市银行永续债发行规模将达5000亿】作为国内股份制商业银行首单无固定期限资本债券、并作为继中国银行之后国内第二单商业银行无固定期限资本债券，民生银行日前宣布成功完成发行400亿元永续债。据不完全统计，招行、工行、农行、交行、光大银行、中信银行，平安银行等多家银行披露了拟发行永续债的计划。除中行和民生以外，预计2019年永续债发行规模将达1000亿左右。（券商中国）
",wallstreetcn
