,date,sentiment_score,content,source
9864,2019-01-22,0.80896,【恒力集团2018年销售额超3700亿元，比上年增长超过20%】2018年，恒力集团年销售额再创新高，达到3717亿元，较上一年增长638亿元，增长幅度超过20%。在石油化工行业，恒力2000万吨/年炼化一体化项目投料开车；150万吨/年乙烯、180万吨/年乙二醇、新建500万吨/年PTA项目进展顺利。,sina
6590,2019-02-01,0.811695,云财经讯，两市高开，铁矿石板块涨幅居前。昨日热点题材中，5G富春股份平开，业绩预增利达光电涨4%、思特奇涨3%、合金投资涨1%，光伏银新能源一字板，风电华伍股份涨1%。早盘策略中，石油化工中曼石油、通源石油涨1%,yuncaijing
19769,2019-02-01,0.786482,两市高开，铁矿石板块涨幅居前。昨日热点题材中，5G富春股份平开，业绩预增利达光电涨4%、思特奇涨3%、合金投资涨1%，光伏银新能源一字板，风电华伍股份涨1%。选股宝早盘策略中，石油化工中曼石油、通源石油涨1%。,wallstreetcn
9145,2019-02-18,0.919951,云财经讯，指数高开，3D玻璃板块领涨。昨日热点题材中，养猪新五丰一字板、唐人神涨3%、得利斯涨4%，柔性屏凯盛科技、国风塑业、联得装备一字板、维信诺涨3%、香山股份平开，电力岷江水电涨停，光伏银星能源涨9%。盘前，粤港澳大湾区世荣兆业涨5%，石油化工石化机械涨3%,yuncaijing
13524,2019-02-18,0.145148,【石油化工品大幅高开】东方财富网18日讯，国内期市开盘，受隔夜外盘影响，石油化工品大幅高开，燃油高开近2%。,eastmoney
9151,2019-02-18,0.29776,云财经讯，国内期市开盘，受隔夜外盘影响，石油化工品大幅高开，燃油高开近2%。,yuncaijing
13473,2019-02-18,0.956109,【香港恒指涨幅扩大至1.74% 中国石油涨超4%】东方财富网18日讯，香港恒生指数高开高走，截至发稿涨1.74%，个股方面，中国石油股份涨超4%，中国海洋石油、中国石油化工股份涨3.4%，中国平安、腾讯控股等涨超2%。,eastmoney
26263,2019-02-18,0.929748,指数高开，3D玻璃板块领涨。前一交易日热点题材中，养猪新五丰一字板、唐人神涨3%、得利斯涨4%，柔性屏凯盛科技、国风塑业、联得装备一字板、维信诺涨3%、香山股份平开，电力岷江水电涨停，光伏银星能源涨9%。选股宝盘前，粤港澳大湾区世荣兆业涨5%，石油化工石化机械涨3%。,wallstreetcn
4332,2019-02-20,0.406775,根据联交所资料显示，摩根大通于2月14日增持上海石油化工728万股，每股作价3.86港元，总值2810.08万港元，最新持股数增至2.1亿股，最新持股比例增至6.03%。,10jqka
14783,2019-02-21,0.780984,【炼化一体化开启产业升级 聚乙烯产能大增】随着中国石油化工行业“十三五”的指导方针落地，国企、地方炼厂、合资企业、民营炼化一体化的多样化市场格局正在形成。（中宇资讯）,eastmoney
23808,2019-02-23,0.974248,【中沙最大石油合资项目出炉：投资近700亿 中方控股65%】中国与沙特的石油项目合作取得新突破，在沙特王储访华期间，中沙双方共签署了两轮产能与投资合作重点项目谅解备忘录，其中，双方签约的最大金额项目“花落”中国东北的辽宁省。该项目由沙特阿美、中国兵器和盘锦实业共同签署，三方拟投资超过695亿元（约合100.9亿美元），在辽宁盘锦市成立华锦阿美石油化工有限公司。沙特阿美官方网站消息称，华锦阿美将成为中沙两国有史以来最大的中外合资企业，预计2024年商业运营。项目建成后，中国兵器将持有华锦阿美36%的股份，沙特阿美持股35%，盘锦实业持股29%。,sina
23761,2019-02-23,0.947702,【“中国-沙特投资合作论坛”在京举行 双方签署35份合作协议】中国国家发展改革委国际合作中心与沙特投资总局日前在北京举办了“中国-沙特投资合作论坛”。论坛上，中沙两国企业、机构共签署了35份合作协议。论坛上中沙两国工商界代表围绕石油化工、电子信息、数字经济、智慧城市、文化旅游、教育医疗等10个重点领域进行了政策宣介和项目对接。（中国新闻网）,sina
25858,2019-02-27,0.957176,【中沙合作共建超千万吨级炼化基地 总投资超过100亿美元】从辽宁省发展改革委获悉，辽宁盘锦鑫诚集团与中国兵器集团和沙特阿美集团日前在北京签署合作协议，三方将成立华锦阿美石油化工项目合资公司，建设超千万吨级炼化基地。根据协议，三方在合资公司设立后，将建设华锦阿美石油化工项目，打造集约化、高端化、差异化的世界级石化产业基地。该项目包括1500万吨／年炼油、150万吨／年乙烯、130万吨／年对二甲苯装置，总投资超过100亿美元。（经参）,sina
12847,2019-03-01,0.683165,云财经讯，国内商品期货午后拉升，石油化工普涨，沥青涨逾4%，燃油涨近3%，PTA涨2.5%。,yuncaijing
17540,2019-03-01,0.607784,【国内商品期货午后拉升】东方财富网1日讯，国内商品期货午后拉升，石油化工普涨，沥青涨逾4%，燃油涨近3%，PTA涨2.5%。,eastmoney
26952,2019-03-01,0.567313,国内商品期货午后拉升，石油化工普涨，沥青涨逾4%，燃油涨近3%，PTA涨2.5%。,sina
26922,2019-03-01,0.21594,国内商品期货多数收涨，主力合约中，石油化工普涨，沥青涨5.72%，价格创去年11月12日以来新高，甲醇涨逾4%，PTA涨3.62%。,sina
29006,2019-03-06,0.623319,中国石油化工股份接近与Cheniere能源接近达成为期20年的天然气采购协议。,sina
30209,2019-03-08,0.736199,【国资基金50人论坛在沪成立】3月8日在国资基金上海论坛上，由国内知名基金管理机构共同发起的国资基金50人论坛正式成立。中国石油化工集团公司原董事长、党组书记傅成玉，上海国盛集团董事长、党委书记寿伟光作为论坛顾问为国资基金50人论坛揭牌。（上证报）,sina
19760,2019-03-08,0.701971,【国资基金50人论坛在沪成立】3月8日在国资基金上海论坛上，由国内知名基金管理机构共同发起的国资基金50人论坛正式成立。中国石油化工集团公司原董事长、党组书记傅成玉，上海国盛集团董事长、党委书记寿伟光作为论坛顾问为国资基金50人论坛揭牌。(上海证券报),eastmoney
14951,2019-03-08,0.708582,云财经讯，3月8日在国资基金上海论坛上，由国内知名基金管理机构共同发起的国资基金50人论坛正式成立。中国石油化工集团公司原董事长、党组书记傅成玉，上海国盛集团董事长、党委书记寿伟光作为论坛顾问为国资基金50人论坛揭牌。（上证报）,yuncaijing
15659,2019-03-11,0.721808,云财经讯，国内期市开盘，石油化工品领跌，燃油跌超1%。,yuncaijing
41289,2019-03-13,0.488853,【中石化副总经理：中石化销售公司混改工作基本完成，下一步将择机进行IPO】全国政协委员、中国工程院院士、中国石油化工集团有限公司副总经理、中国石油化工股份有限公司总裁马永生说，经过5年时间，中石化销售公司混改工作基本完成，下一步将择机进行IPO，“前两年我们完成了成品油混改基本工作，比如成立了董事会，按照董事会的总体安排和章程，现在正在积极筹备上市，时间节点要得到国家有关部门的批复，另外还要考虑资本市场的窗口期。”（央广网）,wallstreetcn
6617,2019-03-13,0.732375,全国政协委员、中国工程院院士、中国石油化工集团有限公司副总经理、中国石油化工股份有限公司总裁马永生说，经过5年时间，中石化销售公司混改工作基本完成，下一步将择机进行IPO。,10jqka
41084,2019-03-13,0.888473,【马永生：国家油气管网公司可能引入社会资本，推进油气管网运营机制改革】中国石油化工集团有限公司副总经理、中国石油化工股份有限公司总裁马永生近日表示，新组建的国家石油天然气管网公司将整合中石化、中石油、中海油等国有大型油气企业的管道资产，实现管输和销售分开，并且可能引入社会资本，推进油气管网运营机制改革。（央广网）,wallstreetcn
41288,2019-03-13,0.496903,【中石化副总经理：中石化销售公司混改工作基本完成 下一步将择机进行IPO】全国政协委员、中国工程院院士、中国石油化工集团有限公司副总经理、中国石油化工股份有限公司总裁马永生说，经过5年时间，中石化销售公司混改工作基本完成，下一步将择机进行IPO，“前两年我们完成了成品油混改基本工作，比如成立了董事会，按照董事会的总体安排和章程，现在正在积极筹备上市，时间节点要得到国家有关部门的批复，另外还要考虑资本市场的窗口期。”（央广网）,wallstreetcn
32315,2019-03-13,0.956464,【中石化副总经理马永生：组建国家石油天然气管网公司有利于推动能源领域高质量发展】全国政协委员、中国石油化工集团有限公司副总经理、中国石油化工股份有限公司总裁马永生近日表示，深化石油天然气体制改革，组建国家石油天然气管网公司有利于推动能源领域高质量发展，维护国家能源安全。从实际操作层面来看，新组建的国家石油天然气管网公司将整合中石化、中石油、中海油等国有大型油气企业的管道资产，实现管输和销售分开，并且可能引入社会资本。目前，三大油企各自的管网已经基本分开，整合动作开始后，三桶油的管道资产和相关人员将被并入新成立的管网公司。（央广）,sina
32128,2019-03-13,0.888473,【马永生：国家油气管网公司可能引入社会资本，推进油气管网运营机制改革】中国石油化工集团有限公司副总经理、中国石油化工股份有限公司总裁马永生近日表示，新组建的国家石油天然气管网公司将整合中石化、中石油、中海油等国有大型油气企业的管道资产，实现管输和销售分开，并且可能引入社会资本，推进油气管网运营机制改革。（央广网）,sina
32301,2019-03-13,0.496903,【中石化副总经理：中石化销售公司混改工作基本完成 下一步将择机进行IPO】全国政协委员、中国工程院院士、中国石油化工集团有限公司副总经理、中国石油化工股份有限公司总裁马永生说，经过5年时间，中石化销售公司混改工作基本完成，下一步将择机进行IPO，“前两年我们完成了成品油混改基本工作，比如成立了董事会，按照董事会的总体安排和章程，现在正在积极筹备上市，时间节点要得到国家有关部门的批复，另外还要考虑资本市场的窗口期。”（央广网）,sina
16138,2019-03-13,0.909014,云财经讯，中国石油化工集团有限公司副总经理、中国石油化工股份有限公司总裁马永生近日表示，新组建的国家石油天然气管网公司将整合中石化、中石油、中海油等国有大型油气企业的管道资产，实现管输和销售分开，并且可能引入社会资本，推进油气管网运营机制改革。（央广网）,yuncaijing
16267,2019-03-13,0.708369,云财经讯，中国石油化工集团有限公司副总经理、中国石油化工股份有限公司总裁马永生表示，经过5年时间，中石化销售公司混改工作基本完成，下一步将择机进行IPO，“前两年我们完成了成品油混改基本工作，比如成立了董事会，按照董事会的总体安排和章程，现在正在积极筹备上市，时间节点要得到国家有关部门的批复，另外还要考虑资本市场的窗口期。”（央广）,yuncaijing
16270,2019-03-13,0.958473,云财经讯，全国政协委员、中国石油化工集团有限公司副总经理、中国石油化工股份有限公司总裁马永生近日表示，深化石油天然气体制改革，组建国家石油天然气管网公司有利于推动能源领域高质量发展，维护国家能源安全。从实际操作层面来看，新组建的国家石油天然气管网公司将整合中石化、中石油、中海油等国有大型油气企业的管道资产，实现管输和销售分开，并且可能引入社会资本。目前，三大油企各自的管网已经基本分开，整合动作开始后，三桶油的管道资产和相关人员将被并入新成立的管网公司。（央广）,yuncaijing
32310,2019-03-13,0.382489,【中石化副总经理马永生：中石化销售公司混改工作基本完成 下一步将择机进行IPO】中国石油化工集团有限公司副总经理、中国石油化工股份有限公司总裁马永生表示，经过5年时间，中石化销售公司混改工作基本完成，下一步将择机进行IPO，“前两年我们完成了成品油混改基本工作，比如成立了董事会，按照董事会的总体安排和章程，现在正在积极筹备上市，时间节点要得到国家有关部门的批复，另外还要考虑资本市场的窗口期。”（央广）,sina
21172,2019-03-13,0.35421,【中石化副总经理：中石化销售公司混改工作基本完成 下一步将择机进行IPO】中国石油化工集团有限公司副总经理、中国石油化工股份有限公司总裁马永生说，经过5年时间，中石化销售公司混改工作基本完成，下一步将择机进行IPO，“前两年我们完成了成品油混改基本工作，比如成立了董事会，按照董事会的总体安排和章程，现在正在积极筹备上市，时间节点要得到国家有关部门的批复，另外还要考虑资本市场的窗口期。”,eastmoney
34552,2019-03-18,0.707316,【中国石化：2019年我国石油化工行业增速将明显减缓】中国石化联合会信息与市场部报告称，2019年，世界经济仍面临很大不确定性，下行压力较大，国际权威机构普遍认为增长可能放缓。根据国内外宏观经济形势和当前主要大宗商品市场运行趋势判断，2019年石油和化工市场面临较大挑战，尤其是上半年，部分市场供需矛盾激化，价格可能低位震荡。预计全年石油和天然气开采业价格总水平降幅在10%左右，化学工业价格总水平降幅约3%。,sina
34371,2019-03-18,0.844405,【华泰宏观点评1-2月财政数据：关注政府性基金下行压力】华泰宏观李超团队认为，政府性基金和土地出让收入是地产投资的前瞻指标，当前增速出现负数可能预示着未来地产投资的高增速不可持续，值得关注。预计减税规模在5000-6000亿左右，认为机械设备、石油化工、家用电器、汽车等行业可能会更加明显受益；预计降费规模可能在4000-7000亿左右。,sina
18562,2019-03-20,0.976828,云财经讯，龙泉股份在互动平台表示，公司子公司新峰管业是国内规模最大的高端金属压力管件生产厂商之一，也是国内少数几家掌握高压临氢管件制造技术和少数几家取得国家核安全局核发的《民用核安全设备制造许可证》厂商之一，是我国石油化工和核电领域所需高端金属管件的骨干供应商。,yuncaijing
35691,2019-03-20,0.984254,【龙泉股份：子公司是我国石油化工和核电领域所需高端金属管件的骨干供应商】龙泉股份在互动平台表示，公司子公司新峰管业是国内规模最大的高端金属压力管件生产厂商之一，也是国内少数几家掌握高压临氢管件制造技术和少数几家取得国家核安全局核发的《民用核安全设备制造许可证》厂商之一，是我国石油化工和核电领域所需高端金属管件的骨干供应商。,sina
24210,2019-03-22,0.012269,【港股恒指跌幅扩大至0.62% 石油股、内险股大跌】东方财富网22日讯，石油股下跌，昆仑能源跌3.71%；中国石油股份跌3.53%领跌蓝筹；中海油田服务跌2.58%；中国石油化工股份跌1.82%。内险股大跌，中国财险跌2.75%；中国人寿跌2.56%；中国平安跌1.78%。,eastmoney
36966,2019-03-22,0.0138133,【港股恒指跌幅扩大至0.62% 石油股、内险股大跌】石油股下跌，昆仑能源跌3.71%；中国石油股份跌3.53%领跌蓝筹；中海油田服务跌2.58%；中国石油化工股份跌1.82%。内险股大跌，中国财险跌2.75%；中国人寿跌2.56%；中国平安跌1.78%。,sina
24404,2019-03-23,0.94158,【沙特与我国共建超百亿美元石化公司在辽宁揭牌】全球石油巨头沙特阿美石油公司与我国企业23日在辽宁盘锦联合成立华锦阿美石油化工有限公司，投资额超过百亿美元。（新华社）,eastmoney
47510,2019-03-23,0.87785,"全球石油巨头沙特阿美石油公司与我国企业3月23日在辽宁盘锦联合成立华锦阿美石油化工有限公司，投资额超过百亿美元。
",wallstreetcn
19559,2019-03-23,0.942718,云财经讯，全球石油巨头沙特阿美石油公司与我国企业23日在辽宁盘锦联合成立华锦阿美石油化工有限公司，投资额超过百亿美元。新成立的合资公司将负责建设与运营位于盘锦市的精细化工及原料工程项目，该项目总投资712亿元人民币，目前处于前期设计阶段，预计2024年建成投产，届时将形成1500万吨/年炼油、150万吨/年乙烯和130万吨/年对二甲苯的生产能力，年销售收入预计超过1000亿元人民币。（新华社）,yuncaijing
7662,2019-03-23,0.879998,全球石油巨头沙特阿美石油公司与我国企业23日在辽宁盘锦联合成立华锦阿美石油化工有限公司，投资额超过百亿美元。,10jqka
37191,2019-03-23,0.946828,【沙特与我国共建超百亿美元石化公司在辽宁揭牌】全球石油巨头沙特阿美石油公司与我国企业23日在辽宁盘锦联合成立华锦阿美石油化工有限公司，投资额超过百亿美元。新成立的合资公司将负责建设与运营位于盘锦市的精细化工及原料工程项目，该项目总投资712亿元人民币，目前处于前期设计阶段，预计2024年建成投产，届时将形成1500万吨/年炼油、150万吨/年乙烯和130万吨/年对二甲苯的生产能力，年销售收入预计超过1000亿元人民币。（新华社）,sina
37182,2019-03-23,0.87785,全球石油巨头沙特阿美石油公司与我国企业3月23日在辽宁盘锦联合成立华锦阿美石油化工有限公司，投资额超过百亿美元。,sina
24573,2019-03-24,0.120638,【“三桶油”去年日赚4.57亿 中石化勘探业务亏损过百亿】随着中石化24日公布2018年年度报告，中国石油天然气股份有限公司、中国石油化工股份有限公司和中国海洋石油有限公司的2018年业绩报告均已出炉。财务数据显示，“三桶油”2018年共赚1668.97亿元，日赚约4.56亿元。（中新经纬）,eastmoney
48140,2019-03-25,0.769176,【国内首个碳纤维加固领域技术规范正式出台】3月18日，国内首个《碳纤维复合材料加固修复化工管道技术规范》正式出台实施，该技术规范由中国石化上海石油化工股份有限公司、哈尔滨工业大学等单位起草，它的出台对碳纤维加固行业健康发展具有重大意义。,wallstreetcn
47865,2019-03-25,0.950298,"【中国企业在沙特发布中国能源化工发展报告】由国际能源论坛和中国石油化工集团有限公司（中国石化）联合主办的《2019中国能源化工产业发展报告》发布会25日在沙特阿拉伯首都利雅得举行。这是中国企业首次在海外发布覆盖中国能源化工全产业链的发展研究报告。报告包括经济、产业、热点专题三大部分，全面分析了2018年中国能源化工市场特征，并对2019年产业发展趋势进行了预判。（新华社）
",wallstreetcn
37821,2019-03-25,0.780258,【国内首个碳纤维加固领域技术规范正式出台】近日国内首个《碳纤维复合材料加固修复化工管道技术规范》正式出台实施，该技术规范由中国石化上海石油化工股份有限公司、哈尔滨工业大学等单位起草，它的出台对碳纤维加固行业健康发展具有重大意义。,sina
37723,2019-03-25,0.977382,【华锦阿美石油化工有限公司正式揭牌 总投资超过100亿美元】3月25日从兵器工业集团获悉，3月23日，华锦阿美石油化工有限公司成立大会暨揭牌仪式在辽宁省盘锦市辽东湾新区举行，标志着由中沙两国元首推动的重点合作项目——华锦阿美石油化工项目进入全面落地的新阶段。该项目总投资超过100亿美元，建成投产后将成为投资规模最大的中外合资企业。,sina
48148,2019-03-25,0.966304,【华锦阿美石油化工有限公司正式揭牌，总投资超过100亿美元】3月25日从兵器工业集团获悉，3月23日，华锦阿美石油化工有限公司成立大会暨揭牌仪式在辽宁省盘锦市辽东湾新区举行，标志着由中沙两国元首推动的重点合作项目——华锦阿美石油化工项目进入全面落地的新阶段。该项目总投资超过100亿美元，建成投产后将成为投资规模最大的中外合资企业。（e公司）,wallstreetcn
19898,2019-03-25,0.954971,云财经讯，3月25日从兵器工业集团获悉，3月23日，华锦阿美石油化工有限公司成立大会暨揭牌仪式在辽宁省盘锦市辽东湾新区举行，标志着由中沙两国元首推动的重点合作项目——华锦阿美石油化工项目进入全面落地的新阶段。该项目总投资超过100亿美元，建成投产后将成为投资规模最大的中外合资企业。（）,yuncaijing
19893,2019-03-25,0.763232,云财经讯，3月18日，国内首个《碳纤维复合材料加固修复化工管道技术规范》正式出台实施，该技术规范由中国石化上海石油化工股份有限公司、哈尔滨工业大学等单位起草，它的出台对碳纤维加固行业健康发展具有重大意义。,yuncaijing
38658,2019-03-26,0.950298,【中国企业在沙特发布中国能源化工发展报告】由国际能源论坛和中国石油化工集团有限公司（中国石化）联合主办的《2019中国能源化工产业发展报告》发布会25日在沙特阿拉伯首都利雅得举行。这是中国企业首次在海外发布覆盖中国能源化工全产业链的发展研究报告。报告包括经济、产业、热点专题三大部分，全面分析了2018年中国能源化工市场特征，并对2019年产业发展趋势进行了预判。（新华社）,sina
48690,2019-03-26,0.371572,荣盛石化：拟定增募资不超80亿元，扣除发行费用后将用于浙江石油化工有限公司4000万吨/年炼化一体化项目。,wallstreetcn
42080,2019-04-02,0.348204,【巴布亚新几内亚LNG项目与中国石化子公司签署供应合约】据外媒报道，澳洲天然气公司Santos周二称， 埃克森美孚运营的巴布亚新几内亚液化天然气(LNG)项目已同意一项协议，将向中国石油化工股份有限公司的一家子公司供应LNG。Santos是该LNG项目的合作伙伴之一，持有该项目13.5%的权益。Santos在一则声明中称，协议将为期四年，每年将向联合石化新加坡有限公司(Unipec Singapore)供应约45万吨LNG。,sina
43331,2019-04-04,0.820677,【广东开展安全生产大排查 8家企业被立案查处】江苏响水天嘉宜公司“3·21”特别重大爆炸事故发生后，广东省应急管理厅迅速部署全面深入排查危险化学品、有限空间和粉尘涉爆等行业领域企业安全风险。重点对28家企业开展执法检查，发现隐患问题328项。其中，3家企业被责令停产整顿，8家企业被依法立案查处。对存在重大隐患的广州市奇宁化工有限公司、江门市广悦电化有限公司、广东天龙精细化工有限公司等3家企业，依法责令停产整顿；对涉嫌存在违法违规生产经营行为的广州市奇宁化工有限公司、珠海长炼石化设备有限公司、珠海裕珑石化有限公司、珠海碧辟化工有限公司、南雄市汉科化工科技有限公司、科莱恩化工（惠州）有限公司、中海壳牌石油化工有限公司、广东天龙精细化工有限公司等8家企业，依法立案查处。（央广）,sina
24237,2019-04-09,0.916375, 云财经讯，科新机电在互动平台上表示，公司生产的设备包括压力容器 、换热器 、塔器、反应器等，主要应用于石油化工、电力、清洁能源等下游企业的项目配套建设,yuncaijing
57099,2019-04-09,0.916041,科新机电在互动平台上表示，公司生产的设备包括压力容器 、换热器 、塔器、反应器等，主要应用于石油化工、电力、清洁能源等下游企业的项目配套建设。,wallstreetcn
48288,2019-04-16,0.913231,【 中集集团：参建中国最大炼化一体化项目 】 日前，我国最大的炼化一体化项目——浙江石油化工有限公司4000万吨/年炼化一体化项目一期，正进入冲刺施工阶段。据悉，中集安瑞科旗下荆门宏图特种飞行器制造有限公司积极参与该项目一期建设，并为该项目提供32台球罐的材料采购、制造及安装工程服务。,sina
63170,2019-04-18,0.768188,"【198项化工、石化、冶金、有色、建材、稀土行业标准报批公示】对冲研投讯，据SHMET上海金属网，根据行业标准制修订计划，相关标准化技术组织等单位已完成《含腐植酸磷酸一铵、磷酸二铵》等24项化工行业标准、《石油化工中心化验室设计规范》等6项石化行业标准、《连铸用功能耐火制品》等40项冶金行业标准、《铜碲合金棒》等110项有色行业标准、《建筑用人造石英石和岗石地板》等7项建材行业标准、《硫化镧铈》等11项稀土行业标准的制修订工作。为进一步听取社会各界意见，特予以公示，截止日期2019年5月18日。（工信部）详情请见
",wallstreetcn
64878,2019-04-22,0.719178,"【4月22日资金流向】主力净流入行业板块前五：农产品、石油化工、半导体、旅游、种植业
主力净流入概念板块前五：养猪、可燃冰、深圳国资改革、养鸡、白酒
主力净流入个股前十：市北高新、特发信息、领益智造、士兰微、梅雁吉祥、春兴精工、华昌化工、正邦科技、德美化工、大北农",wallstreetcn
51070,2019-04-22,0.920513,【马永生任中国石化集团总经理】中国石化消息，4月22日上午，中国石油化工集团有限公司召开领导班子（扩大）会议，会上宣布：马永生任中国石油化工集团有限公司董事、总经理、党组副书记。,sina
