,date,sentiment_score,content,source
5813,2019-01-14,0.0229387,【浙江东方：年内拟择机处置所持海康威视、华安证券股票】浙江东方1月14日晚间公告，董事会同意公司在2019年度内，通过二级市场择机处置所持海康威视、华安证券股票。其中处置海康威视不超过3138.01 万股、华安证券不超过7200万股；公司目前持有海康威视股票3138.01 万股、华安证券7200万股。,sina
4116,2019-01-15,0.136451,【业绩长牛！40股有望连续十年净利润增长 八成复合增速超20%】老板电器、海康威视、中航光电等40股净利润有望连续10年增长。梳理发现，截至最新收盘日，包含保利地产在内，有40股自2009年至2018年的净利润(按照预计净利润中值或快报数据计算)有望连续10年增长，如老板电器、海康威视、中航光电及奇正藏药等个股。,eastmoney
4692,2019-01-16,0.832546,【40股十年净利润稳健增长 防御性品种居多】2018年以来房地产及其他传统行业遇冷，但其中不乏一些业绩持续向好的公司。保利地产发布2018年度业绩快报，数据显示2018年公司实现净利润188亿元，同比增长20.33%。值得注意的是，保利地产2006年上市至今净利润连年增长。将时间缩短发现，海康威视、老板电器等明星股均荣登净利润连续10年增长榜单。（证券时报）,eastmoney
12526,2019-01-22,0.927487,【公募基金2018年四季度增持前十股票出炉】天相投顾统计的2018年基金四季报数据显示，2018年四季度，公募基金增持市值最大的股票是万科A，增持市值高达34.24亿元。永辉超市增持市值也超过30亿元，达到32.78亿元。公募基金增持前十的股票还包括隆基股份、温氏股份、华夏幸福、中兴通讯、海康威视、东方财富、保利地产、山东黄金。（中证网）,wallstreetcn
12527,2019-01-22,0.899981,"【公募基金2018年四季度增持前十股票出炉】1月22日，天相投顾统计的2018年基金四季报数据显示，2018年四季度，公募基金增持市值最大的股票是万科A，增持市值高达34.24亿元。永辉超市增持市值也超过30亿元，达到32.78亿元。公募基金增持前十的股票还包括隆基股份、温氏股份、华夏幸福、中兴通讯、海康威视、东方财富、保利地产、山东黄金。（中证网）‘
",wallstreetcn
12543,2019-01-22,0.686462,【公募基金重仓股出炉！中国平安居首，白马蓝筹受青睐】1月22日，根据天相投顾统计的2018年基金四季报数据显示，截至2018年底，公募基金第一大重仓股是中国平安，持有总市值达196.56亿元，519只基金持有该股。此外，贵州茅台、保利地产、万科A、伊利股份、招商银行、海康威视、格力电器、美的集团、隆基股份亦进入前十大重仓股，总体来看，白马蓝筹依然受基金青睐。（中证网）,wallstreetcn
10229,2019-01-22,0.686462,【公募基金重仓股出炉！中国平安居首，白马蓝筹受青睐】1月22日，根据天相投顾统计的2018年基金四季报数据显示，截至2018年底，公募基金第一大重仓股是中国平安，持有总市值达196.56亿元，519只基金持有该股。此外，贵州茅台、保利地产、万科A、伊利股份、招商银行、海康威视、格力电器、美的集团、隆基股份亦进入前十大重仓股，总体来看，白马蓝筹依然受基金青睐。（中证网）,sina
6271,2019-01-22,0.649551,【公募基金重仓股出炉！中国平安居首 白马蓝筹受青睐】1月22日，根据天相投顾统计的2018年基金四季报数据显示，截至2018年底，公募基金第一大重仓股是中国平安，持有总市值达196.56亿元，519只基金持有该股。此外，贵州茅台、保利地产、万科A、伊利股份、招商银行、海康威视、格力电器、美的集团、隆基股份亦进入前十大重仓股，总体来看，白马蓝筹依然受基金青睐。(中证网),eastmoney
10219,2019-01-22,0.690928,【公募基金2018年四季度增持前十股票出炉，其中两股增持超30亿元！】1月22日，天相投顾统计的2018年基金四季报数据显示，2018年四季度，公募基金增持市值最大的股票是万科A，增持市值高达34.24亿元。永辉超市增持市值也超过30亿元，达到32.78亿元。公募基金增持前十的股票还包括隆基股份、温氏股份、华夏幸福、中兴通讯、海康威视、东方财富、保利地产、山东黄金。（中证网）,sina
11117,2019-01-23,0.655989,【反弹动力衰减 北向资金扭头“卖酒”】-1.18%，自月初触底2440点后，已反弹近180点的上证指数昨日现今年内最大跌幅，2600点得而复失。前期引领反弹的白马蓝筹成为下跌主力，热点题材则多数“熄火”。有分析人士指出，指数连续反弹后，持续性动能有所衰减，主要还在于场外资金的观望情绪较浓。尤其是随着春节假期临近，投资者更趋谨慎。值得注意的是，近期北向资金持续流入，但昨日似乎出现了放缓态势。资金面上，昨日北向资金总计净流出13.94亿元。白马和蓝筹股成为北向资金的集中卖出对象。沪股通标的中，贵州茅台被净卖出2.38亿元，中国平安被净卖出2.42亿元；深股通标的中，美的集团净卖出6038万元，海康威视被净卖出5797万元。（上证报）,sina
10954,2019-01-23,0.960165,【3只央企结构调整ETF超配中石油、中车 建仓期大幅跑输基准】公募基金2018年四季报显示，处在建仓期的博时央调ETF、华夏央调ETF、银华央调ETF大幅超配中国石油和中国中车，对海康威视等配比不足。受此影响，3只央企结构调整ETF建仓期内大幅跑输基准。季报显示，报告期内，华夏央调ETF跑输基准11.79%，博时央调ETF跑输基准12.53%，银华央调ETF跑输基准5.04%。（中证网）,sina
6683,2019-01-23,0.960165,【3只央企结构调整ETF超配中石油、中车 建仓期大幅跑输基准】公募基金2018年四季报显示，处在建仓期的博时央调ETF、华夏央调ETF、银华央调ETF大幅超配中国石油和中国中车，对海康威视等配比不足。受此影响，3只央企结构调整ETF建仓期内大幅跑输基准。季报显示，报告期内，华夏央调ETF跑输基准11.79%，博时央调ETF跑输基准12.53%，银华央调ETF跑输基准5.04%。（中证网）,eastmoney
7905,2019-01-28,0.620259,【去年10月以来保险机构密集调研上市公司（附名单）】今日，银保监会新闻发言人表示，鼓励险资增持股票维稳市场。实际上，自去年10月银保监会密集发布政策鼓励险资投资上市公司股权以来，保险机构就在密集调研上市公司，涉及乐普医疗、万达电影、海康威视、华东医院、兆易创新等公司。（证券时报）,eastmoney
12982,2019-01-28,0.628339,今日，银保监会新闻发言人表示，鼓励险资增持股票维稳市场。实际上，自去年10月银保监会密集发布政策鼓励险资投资上市公司股权以来，保险机构就在密集调研上市公司，涉及乐普医疗、万达电影、海康威视、华东医院、兆易创新等公司。（证券时报）,sina
17259,2019-01-29,0.975994,【西安市与海康威视举行座谈会，深化物联网大数据人工智能领域合作 】会前，西安市委书记王永康考察参观了海康威视安防产品及物联网解决方案展厅，调研新产品研发应用、融合布局情况。他说，高新区和相关部门要秉持事不过夜、马上就办的精神，建立健全对接沟通机制，做好研发中心等项目建设服务保障，支持企业在西安创新发展。王永康指出，希望企业借助在物联网、大数据、人工智能等方面的先进经验，发挥自身行业领先优势，积极参与“平安西安”“智慧城市”等方面建设，共同打造新型智慧城市的西安样板。（西安日报）,wallstreetcn
9219,2019-01-31,0.897268,【长三角一体化板块拉升走强】东方财富网31日讯，长三角一体化板块拉升走强，其中盾安环境、申华控股涨停，中科新材、永鼎股份、海康威视、康旗股份等跟随上涨。,eastmoney
18861,2019-01-31,0.612441,"【1月31日资金流向】主力净流入行业板块前五：银行、保险、白色家电、券商、通讯设备
主力净流入概念板块前五：中字头、超级品牌、云计算、白酒、独角兽
主力净流入个股前十：中国平安、五粮液、中兴通讯、格力电器、恒瑞医药、贵州茅台、招商银行、海康威视、浪潮软件、建设银行",wallstreetcn
19603,2019-02-01,0.683842,"【2月1日资金流向】主力净流入行业板块前五：计算机应用、券商、电子制造、半导体、医疗器械
主力净流入概念板块前五：人工智能、独角兽、智慧城市、芯片、云计算
主力净流入个股前十：大华股份、海康威视、中兴通讯、浪潮信息、康美药业、恒生电子、三安光电、华致酒行、四维图新、恒瑞医药",wallstreetcn
12162,2019-02-14,0.662299,【海康威视业绩快报：2018年净利113亿元 同比增两成】海康威视(002415)2月14日晚发布业绩快报，2018年营收为498亿元，同比增长18.86%；净利为113.36亿元，同比增长20.46%。,eastmoney
19378,2019-02-14,0.783783,海康威视业绩快报：2018年实现营收498亿元，同比增长18.86%；实现净利润113亿元，同比增长20.46%。,sina
23954,2019-02-14,0.783783,海康威视业绩快报：2018年实现营收498亿元，同比增长18.86%；实现净利润113亿元，同比增长20.46%。,wallstreetcn
23953,2019-02-14,0.783783,"海康威视业绩快报：2018年实现营收498亿元，同比增长18.86%；实现净利润113亿元，同比增长20.46%。
",wallstreetcn
8189,2019-02-14,0.858094," 云财经讯，海康威视公告，2018年度，公司实现营业总收49,809,885,519.34元，比上年同期增长18.86%；实现归属于上市公司股东的净利润11,335,992,570.44元，比上年同期增长20.46%。",yuncaijing
26305,2019-02-18,0.899726,【年内逾百亿元资金扫货贵州茅台】今年以来，从沪、深股通前十大成交活跃股看，北上资金买入贵州茅台金额最高，达到104.78亿元，其次为格力电器，买入金额达到62.04亿元，位居第三的美的集团，买入金额为54.68亿元。此外，五粮液、恒瑞医药、中国平安、平安银行、招商银行、海康威视、万科A、立讯精密、青岛海尔、中信证券买入金额超过10亿元。整体上消费和金融是北上资金较为青睐的两大品种， 龙头股更是格外受到重视。（中证报）,wallstreetcn
21206,2019-02-18,0.899726,【年内逾百亿元资金扫货贵州茅台】今年以来，从沪、深股通前十大成交活跃股看，北上资金买入贵州茅台金额最高，达到104.78亿元，其次为格力电器，买入金额达到62.04亿元，位居第三的美的集团，买入金额为54.68亿元。此外，五粮液、恒瑞医药、中国平安、平安银行、招商银行、海康威视、万科A、立讯精密、青岛海尔、中信证券买入金额超过10亿元。整体上消费和金融是北上资金较为青睐的两大品种， 龙头股更是格外受到重视。（中证报）,sina
13553,2019-02-18,0.885902,【年内逾百亿元资金扫货贵州茅台】今年以来，从沪、深股通前十大成交活跃股看，北上资金买入贵州茅台金额最高，达到104.78亿元，其次为格力电器，买入金额达到62.04亿元，位居第三的美的集团，买入金额为54.68亿元。此外，五粮液、恒瑞医药、中国平安、平安银行、招商银行、海康威视、万科A、立讯精密、青岛海尔、中信证券买入金额超过10亿元。整体上消费和金融是北上资金较为青睐的两大品种， 龙头股更是格外受到重视。(中国证券报),eastmoney
20814,2019-02-18,0.0634556,【北向资金连续11日净买入A股 今日净流入52亿元】今日，北向资金沪股通资金流入24.01亿元，深股通资金流入27.82亿元，合计流入51.83亿元。个股方面，格力电器净买入4.56亿元，万科A股净买入3.81亿元，中国平安净买入4.02亿元，海康威视和美的集团分别净买入2.73亿元和2.37亿元，贵州茅台净买入2.66亿元。,sina
21853,2019-02-20,0.910443,【北向资金汹涌！31个交易日净流入突破1000亿元，这些股票最受青睐】即便2月份还有7个交易日，今年1、2月北向资金的净流入规模，在沪深港通开通以来的单月净流入规模中排名也都极为靠前，分别为第1名和第4名。从沪股通和深股通的前十大成交股来看，外资们偏爱的都是一些“老面孔”，比如贵州茅台、中国平安、招商银行、海康威视以及美的集团等公司。简而言之，外资最喜欢白马蓝筹股。（中证报）,sina
9565,2019-02-20,0.925034,云财经讯，即便2月份还有7个交易日，今年1、2月北向资金的净流入规模，在沪深港通开通以来的单月净流入规模中排名也都极为靠前，分别为第1名和第4名。从沪股通和深股通的前十大成交股来看，外资们偏爱的都是一些“老面孔”，比如贵州茅台、中国平安、招商银行、海康威视以及美的集团等公司。简而言之，外资最喜欢白马蓝筹股。（中证报）,yuncaijing
27118,2019-02-20,0.916216,【北向资金汹涌！31个交易日净流入突破1000亿元】即便2月份还有7个交易日，今年1、2月北向资金的净流入规模，在沪深港通开通以来的单月净流入规模中排名也都极为靠前，分别为第1名和第4名。从沪股通和深股通的前十大成交股来看，外资们偏爱的都是一些“老面孔”，比如贵州茅台、中国平安、招商银行、海康威视以及美的集团等公司。简而言之，外资最喜欢白马蓝筹股。（中证报）,wallstreetcn
27122,2019-02-20,0.910443,"【北向资金汹涌！31个交易日净流入突破1000亿元，这些股票最受青睐】即便2月份还有7个交易日，今年1、2月北向资金的净流入规模，在沪深港通开通以来的单月净流入规模中排名也都极为靠前，分别为第1名和第4名。从沪股通和深股通的前十大成交股来看，外资们偏爱的都是一些“老面孔”，比如贵州茅台、中国平安、招商银行、海康威视以及美的集团等公司。简而言之，外资最喜欢白马蓝筹股。（中证报）
",wallstreetcn
30460,2019-02-25,0.0277483,【沪股通净卖出中国平安近20亿元，深股通卖出海康威视逾5亿元】此外，沪股通买入贵州茅台逾4亿元，深股通买入五粮液逾4亿元。,wallstreetcn
15818,2019-02-25,0.0246258,【数据】数据显示，2月25日，沪股通净卖出中国平安近20亿元，深股通卖出海康威视逾5亿元。此外，沪股通买入贵州茅台逾4亿元，深股通买入五粮液逾4亿元。中国平安今日涨近9%，成交156亿元。,eastmoney
4799,2019-02-25,0.0542963,　　每经编辑 张益铭　　数据显示，沪股通净卖出中国平安近20亿元，深股通卖出海康威视逾5亿元。此外，沪股通买入贵州茅台逾4亿元，深股通买入五粮液逾4亿元。,10jqka
24211,2019-02-25,0.0319904,沪股通净卖出中国平安近20亿元，成交156亿元。海康威视被净卖出5.09亿元，中信证券、招商银行、恒瑞医药、伊利股份、上汽集团、万科A均被净卖出超2亿元。此外，沪股通买入贵州茅台逾4亿元，深股通买入五粮液逾4亿元。,sina
30459,2019-02-25,0.0319904,"沪股通净卖出中国平安近20亿元，成交156亿元。海康威视被净卖出5.09亿元，中信证券、招商银行、恒瑞医药、伊利股份、上汽集团、万科A均被净卖出超2亿元。此外，沪股通买入贵州茅台逾4亿元，深股通买入五粮液逾4亿元。
",wallstreetcn
31235,2019-02-26,0.038389,【沪股通净买入兴业银行、恒生电子逾3亿元，卖出中信证券3.6亿】今日北上资金净流入23.3亿元。其中兴业银行获沪股通净买入3.6亿元、恒生电子净买入3.4亿元、青岛海尔净买入逾2亿元，中信证券遭沪股通净卖出3.6亿元。深股通净买入京东方A 2.6亿元，净卖出中兴通讯近2.5亿元，卖出美的集团、海康威视、格力电器超1亿元。,wallstreetcn
24785,2019-02-26,0.435429,【每日外资观察：兴业银行、恒生电子获沪股通净买入超3亿 中信证券被净卖出最多】今日，北向资金在连续18个交易日净流入记录终结后，今日再度净流入23.30亿元，南向资金净流出25.75亿元。个股方面，兴业银行获净买入3.83亿元，恒生电子净买入3.44亿元，青岛海尔净买入2.07亿元，京东方A净买入2.6亿元；中信证券被净卖出3.61亿元，中国平安被净卖出1.75亿元，海康威视被净卖出1.94亿元，中兴通讯被净卖出2.46亿元，美的集团被净卖出1.77亿元。,sina
32000,2019-02-27,0.961259,"【武汉支持企业总部落户发展 单项最高年奖2000万元】武汉市政府副秘书长陈红辉表示，总部经济是国际分工的高端环节，已成为城市竞争力和现代化水平的重要标志。到2018年底，在武汉投资的世界500强企业达到266户，中国信科、长江生态环保集团等企业总部相继在此落户。同时，包括小米、海康威视、科大讯飞、奇虎360、小红书、尚德机构等一批知名互联网企业也纷纷落户，催生了国内企业“第二总部”现象。（中新网）
",wallstreetcn
32082,2019-02-27,0.877316,【北上资金继续净流入，买入平安、茅台、招行等股】北上资金今日再度净流入52.57亿元，为连续第二日净流入，南向资金净流出15.66亿元。个股方面，前20大成交股中，中国平安获净买入4.92亿元，贵州茅台净买入3.99亿元，招商银行、五粮液、平安银行均获超2亿元净买入，美的集团、格力电器、牧原股份、东方财富、兴业银行、伊利股份均获超1亿元净买入。而恒生电子、海康威视、万科A被陆股通净卖出。,wallstreetcn
25337,2019-02-27,0.961259,【武汉支持企业总部落户发展 单项最高年奖2000万元】武汉市政府副秘书长陈红辉表示，总部经济是国际分工的高端环节，已成为城市竞争力和现代化水平的重要标志。到2018年底，在武汉投资的世界500强企业达到266户，中国信科、长江生态环保集团等企业总部相继在此落户。同时，包括小米、海康威视、科大讯飞、奇虎360、小红书、尚德机构等一批知名互联网企业也纷纷落户，催生了国内企业“第二总部”现象。（中新网）,sina
16585,2019-02-27,0.875337,【北上资金继续净流入 买入平安、茅台、招行等股】北上资金今日再度净流入52.57亿元，为连续第二日净流入，南向资金净流出15.66亿元。个股方面，前20大成交股中，中国平安获净买入4.92亿元，贵州茅台净买入3.99亿元，招商银行、五粮液、平安银行均获超2亿元净买入，美的集团、格力电器、牧原股份、东方财富、兴业银行、伊利股份均获超1亿元净买入。而恒生电子、海康威视、万科A被陆股通净卖出。,eastmoney
25429,2019-02-27,0.923837,【北向资金今日净流入52.57亿元 买入平安、茅台、招行等】27日，北向资金净流入52.57亿元，为连续第二日净流入。个股方面，前20大成交股中，中国平安获净买入4.92亿元，贵州茅台净买入3.99亿元，招商银行、五粮液、平安银行均获超2亿元净买入。而恒生电子、海康威视、万科A被净卖出。,sina
26176,2019-02-28,0.177996,【北上资金今日大幅净买入贵州茅台、五粮液等白酒股】今日北上资金净流入逾32亿元，连续第三个交易日实现净流入。其中沪股通净买入贵州茅台6.13亿元、恒瑞医药4.68亿元、兴业银行1.57亿元；深股通净买入五粮液3.21亿元、美的集团1.64亿元，净卖出海康威视近1亿元。,sina
33146,2019-02-28,0.177996,"【北上资金今日大幅净买入贵州茅台、五粮液等白酒股】今日北上资金净流入逾32亿元，连续第三个交易日实现净流入。其中沪股通净买入贵州茅台6.13亿元、恒瑞医药4.68亿元、兴业银行1.57亿元；深股通净买入五粮液3.21亿元、美的集团1.64亿元，净卖出海康威视近1亿元。
",wallstreetcn
17037,2019-02-28,0.336585,【北向资金连续第三日净流入 买入贵州茅台、五粮液等白酒股】28日，北向资金净流入逾32亿元，连续第三个交易日实现净流入。其中沪股通净买入贵州茅台6.13亿元、恒瑞医药4.68亿元、兴业银行1.57亿元；深股通净买入五粮液3.21亿元、美的集团1.64亿元，净卖出海康威视近1亿元。（证券时报网）,eastmoney
12306,2019-02-28,0.526324,云财经讯，今日北上资金净流入逾32亿元，连续第三个交易日实现净流入。其中沪股通净买入贵州茅台6.13亿元、恒瑞医药4.68亿元、兴业银行1.57亿元；深股通净买入五粮液3.21亿元、美的集团1.64亿元，净卖出海康威视近1亿元。,yuncaijing
34032,2019-03-01,0.0452146,【北上资金小幅加仓大金融股，中信证券遭净卖出】今日，北上资金流入逾34亿元，连续第四日净流入A股。沪股通净买入贵州茅台4.56亿元、中国平安4.25亿元、伊利股份2.17亿元、兴业银行2.02亿元，净卖出中信证券2.68亿元。深股通净买入格力电器、美的集团逾2亿元，净买入海康威视、平安银行逾1亿元。,wallstreetcn
26803,2019-03-01,0.0452146,【北上资金小幅加仓大金融股，中信证券遭净卖出】今日，北上资金流入逾34亿元，连续第四日净流入A股。沪股通净买入贵州茅台4.56亿元、中国平安4.25亿元、伊利股份2.17亿元、兴业银行2.02亿元，净卖出中信证券2.68亿元。深股通净买入格力电器、美的集团逾2亿元，净买入海康威视、平安银行逾1亿元。,sina
31607,2019-03-12,0.492611,【每日外资观察：北上资金恢复净流入 茅台、五粮液受青睐】今日北上资金净流入13.4亿元，结束连续4日净流出局面，南下资金净流入17.8亿元。个股方面，前20大成交股中，13股获净买入，7股被净卖出。其中，贵州茅台获净买入3.02亿元，三一重工获净买入1.94亿，招商银行1.62亿元，格力电器2.11亿，五粮液1.64亿。北上资金净卖出东方财富2.43亿，牧原股份、海康威视、青岛海尔等股被净卖出金额在1亿以下。,sina
32105,2019-03-13,0.983701,【成都集中开工171个重大新经济项目 总投资3206亿元】成都市2019年重大新经济项目集中开工开园活动13日下午在蓉举行，总投资达3206亿元的171个新经济项目当日集中开工，28个园区项目集中开园。在这批开工开园的项目中，总投资10亿元以上项目达46个，包括龙泉驿区总投资244亿元的中德智能网联汽车四川试验基地、高新区总投资120亿元的昆仑万维全国总部、天府新区总投资30亿元的交投国际创新中心、天府新区总投资12亿元的海康威视成都科技园等。,sina
21149,2019-03-13,0.170814,【沪股通净买入中国平安超6亿元】北向资金今日净流出19.78亿元。前十大成交股中，沪股通净买入中国平安超6亿元，三一重工1.33亿元，招商银行1.27亿元；净卖出伊利股份近4亿元，国电南瑞2.41亿元，贵州茅台1.33亿元，青岛海尔1.41亿元。深股通则净买入格力电器1.89亿元，东方财富1.85亿元，美的集团和万科A均为1.21亿元；净卖出海康威视逾2亿元，中兴通讯1.88亿元，立讯精密超9000万，平安银行近6000万。（第一财经）,eastmoney
16224,2019-03-13,0.444629,云财经讯，北上资金今日净流出19.78亿元。其中沪股通净买入中国平安超6亿元，净卖出伊利股份近4亿元。深股通则净买入格力电器1.89亿元，净卖出海康威视逾2亿元，中兴通讯1.88亿元。,yuncaijing
16131,2019-03-13,0.982649,云财经讯，成都市2019年重大新经济项目集中开工开园活动13日下午在蓉举行，总投资达3206亿元的171个新经济项目当日集中开工，28个园区项目集中开园。在这批开工开园的项目中，总投资10亿元以上项目达46个，包括龙泉驿区总投资244亿元的中德智能网联汽车四川试验基地、高新区总投资120亿元的昆仑万维全国总部、天府新区总投资30亿元的交投国际创新中心、天府新区总投资12亿元的海康威视成都科技园等。,yuncaijing
32235,2019-03-13,0.206256,【沪股通净买入中国平安超6亿元】北上资金今日净流出19.78亿元。其中沪股通净买入中国平安超6亿元，净卖出伊利股份近4亿元。深股通则净买入格力电器1.89亿元，净卖出海康威视逾2亿元，中兴通讯1.88亿元。,sina
41228,2019-03-13,0.206256,"【沪股通净买入中国平安超6亿元】北上资金今日净流出19.78亿元。其中沪股通净买入中国平安超6亿元，净卖出伊利股份近4亿元。深股通则净买入格力电器1.89亿元，净卖出海康威视逾2亿元，中兴通讯1.88亿元。
",wallstreetcn
41229,2019-03-13,0.105713,【沪股通净买入中国平安逾6亿元】北上资金今日净流出19.78亿元。其中沪股通净买入中国平安逾6亿元，净卖出伊利股份近4亿元。深股通则净买入格力电器1.89亿元，净卖出海康威视逾2亿元、中兴通讯1.88亿元。,wallstreetcn
42859,2019-03-15,0.540624,"【3月15日资金流向】主力净流入行业板块前五：房地产、建筑装饰、白色家电、化工新材料、保险
主力净流入概念板块前五：参股券商、一带一路、上海自贸区、超级品牌、迪士尼
主力净流入个股前十：格力电器、万华化学、电广传媒、大众公用、保利地产、海康威视、万科A、五粮液、华鑫股份、冀东水泥
",wallstreetcn
45324,2019-03-20,0.0426976,【沪股通再度买入中国平安9亿元，格力美的遭抛售】北向资金今日净流入3.42亿元。其中，沪股通买入中国平安9.39亿元，连续6日合计净买入超50亿元；买入海螺水泥1.65亿，恒瑞医药1亿元，卖出中信证券1.28亿元。深股通买入万科A 2.05亿元，卖出格力电器4亿元，卖出美的集团2.19亿元，卖出海康威视2亿元。,wallstreetcn
45325,2019-03-20,0.0226728,"【沪股通再度买入中国平安9亿元 格力美的被净卖出居前】北向资金今日净流入3.42亿元。个股方面，前20大成交股中，沪股通买入中国平安9.39亿元，连续6日被净买入超50亿元。买入海螺水泥1.65亿，恒瑞医药1亿元，卖出中信证券1.28亿元。深股通买入万科A 2.05亿元，卖出格力电器4亿元，卖出美的集团2.19亿元，卖出海康威视2亿元。
",wallstreetcn
