,date,sentiment_score,content,source
45232,2019-05-30,0.786546,【北上资金今日净流出7.88亿元 海天味业股价破百获净买入1.55亿元】5月30日，北向资金净流出7.88亿元，其中沪股通为净流入0.6亿元。盘后数据显示，贵州茅台、格力电器净卖出额居首，净卖出额均超2亿元。海天味业、兴业银行、中国平安净买入额居前，分别获净买入1.55亿元、0.93亿元、0.82亿元。值得注意的是，海天味业今日股价突破百元创历史新高。,eastmoney
37421,2019-05-30,0.664433,云财经讯，北上资金今日净卖出贵州茅台、格力电器逾2亿元，美的集团、海康威视、五粮液逾1亿元；净买入海天味业1.55亿元,yuncaijing
68533,2019-05-30,0.573978,北上资金今日净卖出贵州茅台、格力电器逾2亿元，美的集团、海康威视、五粮液逾1亿元；净买入海天味业1.55亿元。,sina
85686,2019-05-30,0.573978,"北上资金今日净卖出贵州茅台、格力电器逾2亿元，美的集团、海康威视、五粮液逾1亿元；净买入海天味业1.55亿元。
",wallstreetcn
69407,2019-05-31,0.0556845,【又一百元股诞生 北上资金和机构持续关注海天味业】海天味业的股价纪录仍在不断刷新，今日早盘其股价延续上涨态势，最高价达到100.98元，A股市值突破2700亿元。海天味业于昨日收盘价首次突破百元，成为A股市场又一家百元股。在海天味业业绩股价双赢的同时，机构和资金对其的关注也持续不断。近几个月来，光大证券、长城证券、华泰证券等多家券商研报对海天味业给予买入型评级，而北上资金本月也是维持净流入状态。上个月底，北上资金持有海天味业占流通股比例为5.5%，截至昨日收盘，持股比例已提升至5.59%。（e公司）,sina
45706,2019-05-31,0.0604,【又一百元股诞生！北上资金新欢曝光 这只万亿市值龙头遭百亿资金卖出】海天味业的股价纪录仍在不断刷新，今日早盘其股价延续上涨态势，最高价达到100.98元，A股市值突破2700亿元。海天味业于昨日收盘价首次突破百元，成为A股市场又一家百元股。作为A股市场规模最大的调味品公司，海天味业的业绩和股价一直保持着稳步上升趋势。去年公司实现盈利43.65亿元，同比增长23.6%，盈利金额创历史新高。今年一季度盈利14.77亿元，同比增长22.81%。（数据宝）,eastmoney
45553,2019-05-31,0.367638,【沪指跌破2900点 海天味业、新希望等18只个股盘中股价创历史新高】东方财富Choice数据显示，今日18只个股盘中股价创历史新高，剔除新股、次新股后，剩余11只个股为金逸影视、长江电力、宁沪高速、海天味业、金力永磁等。,eastmoney
45552,2019-05-31,0.367638,【沪指跌破2900点 海天味业、新希望等18只个股盘中股价创历史新高】东方财富Choice数据显示，今日18只个股盘中股价创历史新高，剔除新股、次新股后，剩余11只个股为金逸影视、长江电力、宁沪高速、海天味业、金力永磁等。,eastmoney
45969,2019-06-01,0.00810994,【第二个茅台？又一只百元股诞生！】5月31日，A股又在“浑浑噩噩”中渡过，至收盘三大股指均下跌，但跌幅均未超过0.25%，最小的创业板，跌幅仅为0.11%。除了大盘大跌跌势暂缓外，还有一只个股那就更厉害了，即使在“五穷”的残酷现实下，他也是一步一个脚印的冲到百元以上，成为当前A股第14只百元股。他就是海天味业，一家以酱油闻名的企业。,eastmoney
46109,2019-06-02,0.0420868,【冲破100元！甩卖茅台打“飞天酱油” 北上资金为何逆势狂买海天味业？】5月北上资金疯狂逃离A股市场，比如持续抛售贵州茅台。可是，北上资金在海天味业的仓位，却越来越高。或在北上资金以及国内机构资金的持续加持下，海天味业屡创新高，并突破100元股价大关。有投资者甚至将其茅台类比，并称其为“飞天酱油”。(环球老虎财经),eastmoney
70833,2019-06-04,0.74046,  北上资金今天净流入10.63亿元，个股方面，兴业银行获净买入2.11亿元，泸州老窖净买入1.2亿元；海天味业获净买入7200万元；温氏股份净流入1800万。,sina
46642,2019-06-04,0.572145,【北向资金净买入兴业银行、海天味业】6月4日，北向资金净流入13.05亿元，个股方面，沪股通净买入兴业银行2.18亿元、海天味业7243万元，净卖出恒瑞医药1.12亿元；深股通净买入泸州老窖1.22亿元、温氏股份7728万元，净卖出海康威视3.49亿元。（证券时报网）,eastmoney
46666,2019-06-04,0.879257,【沪指单边下跌1% 恒顺醋业、金力永磁等11只个股盘中股价创历史新高】东方财富Choice数据显示，今日有11只个股盘中股价创历史新高，剔除新股、次新股后，剩余6只个股为生益科技、迪普科技、恒顺醋业、海天味业、迈瑞医疗、金力永磁等。,eastmoney
17401,2019-06-04,0.29269,6月4日，北向资金净流入13.05亿元，个股方面，沪股通净买入兴业银行2.18亿元、海天味业7243万元，净卖出恒瑞医药1.12亿元；深股通净买入泸州老窖1.22亿元、温氏股份7728万元，净卖出海康威视3.49亿元。,10jqka
53817,2019-06-27,0.163353,【海天味业股价狂飙高管频频减持 60倍市盈率是否虚高】调味品行业“巨无霸”佛山市海天调味食品股份有限公司股价可谓一飞冲天。2019年6月11日，股价最高点达到105.5元/股，和3个月内最低点74.96元相比，股价增幅40.74%。截至6月26日收盘价103.24元/股，超百股价已经保持近一个月。目前市值为2788亿元，而汽车业龙头股上汽集团市值目前也只有2800亿元。（投资者网）,eastmoney
24538,2019-07-03,0.497774,食品加工板块盘中走强，加加食品直线拉升涨停，封单超40万手，有友食品、三全食品、海天味业等个股纷纷跟涨,10jqka
85754,2019-07-07,0.969753,【市值超越百度 海天味业所在的调味品市场大有可为】近些年来，海天味业所在的调味品市场已逐渐呈现出新的变化。近日，国际调味品龙头公司，主要针对西餐厨房和西式家庭餐饮场景，提供包括复合调料、风味酱、香辛料等在内的国际调味品龙头公司味好美发布2019年第二季度财报。报告显示，二季度味好美实现营收2.08亿美元，同比增长10.05%，净利润为1.49亿美元，同比增长21.17%。营收增长主要是由收购新品牌整合收入导致的。（亿欧）,sina
56636,2019-07-07,0.969753,【市值超越百度 海天味业所在的调味品市场大有可为】近些年来，海天味业所在的调味品市场已逐渐呈现出新的变化。近日，国际调味品龙头公司，主要针对西餐厨房和西式家庭餐饮场景，提供包括复合调料、风味酱、香辛料等在内的国际调味品龙头公司味好美发布2019年第二季度财报。报告显示，二季度味好美实现营收2.08亿美元，同比增长10.05%，净利润为1.49亿美元，同比增长21.17%。营收增长主要是由收购新品牌整合收入导致的。（亿欧）,eastmoney
56638,2019-07-07,0.969753,【市值超越百度 海天味业所在的调味品市场大有可为】近些年来，海天味业所在的调味品市场已逐渐呈现出新的变化。近日，国际调味品龙头公司，主要针对西餐厨房和西式家庭餐饮场景，提供包括复合调料、风味酱、香辛料等在内的国际调味品龙头公司味好美发布2019年第二季度财报。报告显示，二季度味好美实现营收2.08亿美元，同比增长10.05%，净利润为1.49亿美元，同比增长21.17%。营收增长主要是由收购新品牌整合收入导致的。（亿欧）,eastmoney
58387,2019-08-14,0.611051, 云财经讯，海天味业：上半年净利润27.5亿元，同比增长22.34%,yuncaijing
102288,2019-08-14,0.966694,【海天味业：上半年净利27.5亿元 同比增22.34%】海天味业披露半年报，公司2019年上半年实现营业收入101.60亿元，同比增长16.51%；净利润27.50亿元，同比增长22.34%。报告期内，公司的三大核心产品，酱油、酱、蚝油均保持了稳定的发展，其中酱油收入增长13.61%，蚝油增长21.13%，酱增长7.48%。,sina
35420,2019-08-14,0.58979,九阳股份：上半年净利同比增9.72% 拟10派5元；中国联通：上半年净利30.16亿元 同比增17%；海天味业：上半年净利27.5亿元 同比增22%。,10jqka
67730,2019-08-14,0.647914,【海天味业：上半年净利27.5亿元 同比增22%】海天味业(603288)8月14日晚间披露半年报，公司2019年上半年实现营业收入101.60亿元，同比增长16.51%；净利润27.50亿元，同比增长22.34%。（证券时报网）,eastmoney
68358,2019-08-16,0.0774312,【海天味业重回百元股行列 消费白马股“升温”能否持续】今年上半年营收逾百亿，同比增长约16%；净利润27.5亿元，同比增长约22%。对于海天味业的半年度成绩单，多家券商在研报中表示业绩符合预期。据第一财经记者不完全统计，东北证券、华金证券等逾10家券商给出“增持”、“买入”等评级。（一财）,eastmoney
68373,2019-08-16,0.744577,【北向资金净买入五粮液、海天味业等】北向资金今日净买入五粮液2.91亿元、海天味业2.16亿元，净卖出贵州茅台3.94亿元、中环股份2.39亿元。（证券时报网）,eastmoney
103399,2019-08-16,0.438508, 消费白马股早盘集体走强，青岛啤酒大涨8%，海天味业涨逾4%，涪陵榨菜、比亚迪涨逾2%，贵州茅台涨逾1%再创历史新高。,sina
58957,2019-08-16,0.67755,云财经讯，北上资金今日净买入五粮液2.91亿元、海天味业2.16亿元，净卖出贵州茅台3.94亿元、中环股份2.39亿元,yuncaijing
36253,2019-08-16,0.619103,北向资金今日净买入五粮液2.91亿元、海天味业2.16亿元，净卖出贵州茅台3.94亿元、中环股份2.39亿元。,10jqka
72674,2019-08-30,0.143101,【沪指高开低走跌0.16% 海天味业、安图生物等38只个股盘中股价创历史新高】8月30日，沪指收报2886.24点，跌0.16%。板块方面，软件、白酒、大金融等表现活跃。东方财富Choice数据显示，今日有38只个股盘中股价创历史新高，个股包括沪电股份、视源股份、深南电路、亿纬锂能、圣邦股份、韦尔股份、中孚信息、海大集团、贵州茅台、海天味业、山西汾酒、安图生物、金力永磁等。,eastmoney
72775,2019-08-30,0.865391,【白酒、家电等大消费板块持续走强】早盘大消费概念持续走强，白酒方面，金种子酒拉升封板，泸州老窖、今世缘涨逾5%；食品方面，千禾味业、海天味业涨近5%；家电方面，苏泊尔、莱克电气涨近4%。近期，国务院提出20条稳定消费预期、提振消费信心的政策措施。券商继续看好以消费龙头等为代表的核心资产。,eastmoney
63736,2019-08-30,0.910794, 云财经讯，早盘大消费概念持续走强，白酒方面，金种子酒拉升封板，泸州老窖、今世缘涨逾5%；食品方面，千禾味业、海天味业涨近5%；家电方面，苏泊尔、莱克电气涨近4%。近期，国务院提出20条稳定消费预期、提振消费信心的政策措施。券商继续看好以消费龙头等为代表的核心资产。,yuncaijing
