,date,sentiment_score,content,source
7204,2019-01-25,0.264327,【研报头条：燃料电池起航 机构详解科创板主题三条主线】燃料电池今日再度强势，截至收盘，长城电工、雄韬股份、凯恩股份、宗申动力、全柴动力等5股强势涨停，雪人股份涨逾5%，潍柴动力、中材科技涨逾3%，三花智控、上汽集团等多股涨幅居市场前列。,eastmoney
14507,2019-01-30,0.940066,"【上汽集团：预计2018年净利润同比增长4.6%左右】上汽集团公告，预计2018年净利润约为360亿元, 与上年同期相比，将增加约16亿元。主营业务影响主要为公司2018年度整车销量达到705.17万辆，同比增长1.75%。预告为公司根据经营情况的初步预测，未经注册会计师审计。",sina
18032,2019-01-30,0.669875,上汽集团：预计2018年度净利润360亿元，同比增加4.6%。,wallstreetcn
18030,2019-01-30,0.5746,"上汽集团：预计2018年度净利润增加4.6%。
",wallstreetcn
5907,2019-01-30,0.645922,云财经讯，上汽集团：预计2018年度净利润增加4.6%,yuncaijing
8231,2019-02-14,0.595405,云财经讯，上汽集团：2019年1月产量622640辆，同比下降14.47%；销量611502辆，同比下降14.13%,yuncaijing
19446,2019-02-14,0.451987,【上汽集团：1月份销量同比下降14.1%】上汽集团：2019年1月产量622640辆，同比下降14.47%；销量611502辆，同比下降14.13%。,sina
24031,2019-02-14,0.506601,上汽集团：2019年1月产量622640辆，同比下降14.47%；销量611502辆，同比下降14.13%。,wallstreetcn
24028,2019-02-14,0.506601,"上汽集团：2019年1月产量622640辆，同比下降14.47%；销量611502辆，同比下降14.13%。
",wallstreetcn
12200,2019-02-14,0.236656,【上汽集团：1月份销量同比下降14%】上汽集团(600104)2月14日晚间披露1月份产销数据，1月份产量62.26万辆，同比下降14.47%；销量61.15万辆，同比下降14.13%。（证券时报）,eastmoney
24945,2019-02-15,0.675548,白马股午后持续下挫，上汽集团大跌5%，青岛海尔、美的集团、比亚迪、格力电器、万科A等纷纷下挫。,wallstreetcn
24944,2019-02-15,0.675548,"白马股午后持续下挫，上汽集团大跌5%，青岛海尔、美的集团、比亚迪、格力电器、万科A等纷纷下挫。
",wallstreetcn
25136,2019-02-15,0.945002,"【早餐|2月15日】
零售数据黯淡，特朗普将宣布紧急状态，标普、道指收跌；可口可乐财报不佳创十年最大跌幅；英伟达盈利、营收好于预期，盘后涨超9%；B站获阿里入股涨近4%。
美国12月零售销售远逊预期，创逾九年来最大跌幅。
美联储理事：下行风险显著提升，缩表应在今年底前结束。
伯克希尔四季度持仓报告：减持苹果持仓1.1%，清仓甲骨文。
Facebook安全部门被爆“监视”部分用户，股价转跌。
亚马逊放弃在纽约建第二总部。
加拿大鹅财报超预期，盘前大涨6.9%，但此后受美国零售数据拖累，股价最终暴跌13%。
四季度日本经济重回扩张，GDP年化季环比初值增长1.4%。
欧元区GDP增速续创四年新低，德国勉强摆脱经济衰退。
中办国办重磅发文：要求银行、险资、交易所全面支持民企融资。
新华社：新一轮中美经贸高级别磋商14-15日在京举行。
中国1月出口大幅回升，进口增速回暖，大豆进口量环比增近30%，天然气进口再创纪录，中国对美贸易顺差有所收窄。
绿地121亿接盘中民投董家渡项目，中民投称这是“战略转型部署”，中民投六大板块资产均在变卖，或引入资产管理公司作为战略投资者。
“争夺”上海第三机场：媒体称选址敲定南通海门，官方尚未公布。
上海楼市调控确定今年目标：稳市场、稳房价、稳预期，新增供应保障性住房6万套。
上汽集团1月销量负增长，同比下降14.1%。
提醒：全天不定时公布中国1月社融、信贷、货币量数据；上午将公布中国1月CPI、PPI；晚间将公布美国1月工业产出、2月密歇根大学消费者信心指数初值。
",wallstreetcn
12505,2019-02-15,0.57646,【上汽集团1月销量跌14% 唯一销量增长的车型你绝对猜不到】国内第一大汽车集团上汽集团在2月14日晚间发布了1月份产销快报。与多家车企销量迎来“开门红”的表现迥然不同，上汽集团当月销量同比出现超14%的下滑，仅为61.15万辆。在上汽集团旗下所有的业务板块中，仅上汽依维柯红岩商用车实现了22.57%的同比增长。（第一财经）,eastmoney
12643,2019-02-15,0.929478,【上证50跌午后跌幅扩大至2%】东方财富网15日讯，上证50跌午后跌幅扩大至2%，家电、保险、汽车、银行、白酒权重股领跌，成分股里面，上汽集团大跌5%，保利地产、青岛海尔、华泰证券、中国国旅、复星医药等个股均跌超3%。,eastmoney
12645,2019-02-15,0.740289,【白马股午后下挫】东方财富网15日讯，白马股午后下挫，上汽集团大跌5%，青岛海尔、美的集团、比亚迪、格力电器、万科A等纷纷下挫。,eastmoney
12667,2019-02-15,0.924982,【上汽集团午后跌幅扩大至5%】东方财富网15日讯，上汽集团午后跌幅扩大至5%，公司昨日发布1月产销快报，实现总销量61.1万辆，同比下滑14.1%。,eastmoney
8592,2019-02-15,0.864378,云财经讯，上汽集团午后跌幅扩大至5%，公司昨日发布1月产销快报，实现总销量61.1万辆，同比下滑14.1%。,yuncaijing
8581,2019-02-15,0.748924,云财经讯，白马股午后持续下挫，上汽集团大跌5%，青岛海尔、美的集团、比亚迪、格力电器、万科A等纷纷下挫,yuncaijing
20120,2019-02-15,0.696797,白马股午后下挫，上汽集团大跌5%，青岛海尔、美的集团、比亚迪、格力电器、万科A等纷纷下挫。,sina
13089,2019-02-17,0.91403,【1月新能源汽车产销两旺 关注充电桩行业机会】近日上市车企纷纷发布2019年1月产销快报，其中新能源汽车销量再度报喜：比亚迪1月实现新能源汽车销量达到2.87万辆，同比上涨291.11%；长城汽车新能源品牌欧拉的1月销量达3785辆，环比增长258.77%；上汽集团长城新能源品牌欧拉的1月销量达3785辆，环比增长258.77%。新能源汽车保有量的快速增长也将带动充电桩行业的发展，行业龙头有望率先受益，可关注和顺电气、特锐德等。（中证资讯）,eastmoney
21319,2019-02-19,0.916137,【上汽集团与上港俱乐部签订战略合作协议】2月19日，上汽集团与上港足球俱乐部联合宣布签订战略合作协议，上汽集团正式成为上港足球俱乐部2019年度战略合作伙伴。通过合作，双方将着眼于上港足球俱乐部的健康发展，共同推动青训项目在发布活动现场，上汽旗下自主品牌荣威和出行服务品牌享道出行，也宣布了与上港足球俱乐部的合作内容。,sina
9213,2019-02-19,0.930803,云财经讯，2月19日，上汽集团（600104）与上港足球俱乐部联合宣布签订战略合作协议，上汽集团正式成为上港足球俱乐部2019年度战略合作伙伴。通过合作，双方将着眼于上港足球俱乐部的健康发展，共同推动青训项目在发布活动现场，上汽旗下自主品牌荣威和出行服务品牌享道出行，也宣布了与上港足球俱乐部的合作内容。,yuncaijing
26432,2019-02-19,0.916137,【上汽集团与上港俱乐部签订战略合作协议】2月19日，上汽集团与上港足球俱乐部联合宣布签订战略合作协议，上汽集团正式成为上港足球俱乐部2019年度战略合作伙伴。通过合作，双方将着眼于上港足球俱乐部的健康发展，共同推动青训项目在发布活动现场，上汽旗下自主品牌荣威和出行服务品牌享道出行，也宣布了与上港足球俱乐部的合作内容。,wallstreetcn
21304,2019-02-19,0.980203,【上汽与上港俱乐部跨界品牌合作】今日，上汽集团与上港足球俱乐部联合宣布，上汽集团正式成为上港足球俱乐部2019年度战略合作伙伴，双方跨界品牌合作进入了第四个赛季。通过合作，双方将着眼于上港足球俱乐部的健康发展，共同推动青训项目；双方将以足球运动为切入点，联合开展社会公益活动；双方将积极营造良好的足球文化氛围，促进“海派”足球文化的孕育成长，丰富上海“文化品牌”内涵。（证券时报e公司）,sina
14903,2019-02-21,0.804398,【上汽集团质量问题频发 多项财务指标降至十年最低】上汽集团的业绩神话正受到巨大的挑战。2月15日，上汽集团市值一日间蒸发140亿元。股价下挫背后是公司难以抵挡的销量下滑趋势，1月上汽集团出售61.15万辆车，同比下降14.13%。 时间回溯至2018年9月，当市场还在为上汽集团销售额狂欢时，危机便已显现。（投资者网）,eastmoney
14902,2019-02-21,0.769315,【多家车企2018年业绩“不及格” 福田江淮海马亏损严重】近日，多家汽车行业上市公司发布2018年度业绩预告。在已公布业绩预告的车企中，上汽集团、长城汽车、北汽新能源、东风汽车、一汽夏利、北京汽车6家车企预计实现净利增长。海马、江淮、江铃、福田等企业亏损加大，边缘化危机严重。其中，海马汽车因连续两个会计年度净利润为亏损，面临退市风险。（新京报）,eastmoney
24211,2019-02-25,0.0319904,沪股通净卖出中国平安近20亿元，成交156亿元。海康威视被净卖出5.09亿元，中信证券、招商银行、恒瑞医药、伊利股份、上汽集团、万科A均被净卖出超2亿元。此外，沪股通买入贵州茅台逾4亿元，深股通买入五粮液逾4亿元。,sina
30459,2019-02-25,0.0319904,"沪股通净卖出中国平安近20亿元，成交156亿元。海康威视被净卖出5.09亿元，中信证券、招商银行、恒瑞医药、伊利股份、上汽集团、万科A均被净卖出超2亿元。此外，沪股通买入贵州茅台逾4亿元，深股通买入五粮液逾4亿元。
",wallstreetcn
37043,2019-03-06,0.959188,"上汽集团董事长陈虹表示，建议政府尽快研究制定2020年以后的新能源汽车政策，建议免征新能源汽车购置税延续至2025年以后，对新能源汽车继续不限行不限制，加大对充电桩等基础设施建设的支持力度，引导鼓励更多企业参与充电桩建设。（上证报）
",wallstreetcn
14184,2019-03-06,0.977397,云财经讯，全国人大代表、上汽集团董事长陈虹3月6日在十三届全国人大二次会议上海代表团开放团组上发言表示，建议政府尽快研究制定2020年以后的新能源汽车政策，建议免征新能源汽车购置税延续至2025年以后，对新能源汽车继续不限行不限制，加大对充电桩等基础设施建设的支持力度，引导鼓励更多企业参与充电桩建设。（上证报）,yuncaijing
29015,2019-03-06,0.959188,上汽集团董事长陈虹表示，建议政府尽快研究制定2020年以后的新能源汽车政策，建议免征新能源汽车购置税延续至2025年以后，对新能源汽车继续不限行不限制，加大对充电桩等基础设施建设的支持力度，引导鼓励更多企业参与充电桩建设。（上证报）,sina
37042,2019-03-06,0.976097,【上汽集团陈虹：建议免征新能源汽车购置税延至2025年以后】全国人大代表、上汽集团董事长陈虹3月6日在十三届全国人大二次会议上海代表团开放团组上发言表示，建议政府尽快研究制定2020年以后的新能源汽车政策，建议免征新能源汽车购置税延续至2025年以后，对新能源汽车继续不限行不限制，加大对充电桩等基础设施建设的支持力度，引导鼓励更多企业参与充电桩建设。（上证报）,wallstreetcn
39397,2019-03-10,0.945658,"【上汽集团与久事集团签署战略合作备忘录】3月10日，上汽集团与久事体育达成2019年度战略合作，双方将在品牌宣传、营销活动、服务推广等各方面继续进行全面合作，同时上汽集团将第二年冠名“上汽国际赛车场”。据了解，4月12日至14日，F1中国大奖赛将在“上汽国际赛车场”开赛，F1运动历史上的第1000站大奖赛也将在期间举行。（中证报）
",wallstreetcn
6323,2019-03-10,0.69709,上汽集团与久事体育达成2019年度战略合作，双方将在品牌宣传、营销活动、服务推广等各方面继续进行全面合作，同时上汽集团将第二年冠名“上汽国际赛车场”。,10jqka
15202,2019-03-10,0.952532,云财经讯，3月10日，上汽集团与久事体育达成2019年度战略合作，双方将在品牌宣传、营销活动、服务推广等各方面继续进行全面合作，同时上汽集团将第二年冠名“上汽国际赛车场”。据了解，4月12日至14日，F1中国大奖赛将在“上汽国际赛车场”开赛，F1运动历史上的第1000站大奖赛也将在期间举行。（中证报）,yuncaijing
20448,2019-03-11,0.514283,【上汽集团：前两月销量同比降17%】上汽集团(600104)3月11日晚间披露产销快报，1-2月份，公司产量为95万辆，同比下降22%；销量为97.44万辆，同比下降17%。（证券时报网）,eastmoney
31074,2019-03-11,0.425179,上汽集团：2019年2月份产量32.83万辆，同比下降22.23%；销量36.29万辆，同比下降16.92%。,sina
39816,2019-03-11,0.425179,上汽集团：2019年2月份产量32.83万辆，同比下降22.23%；销量36.29万辆，同比下降16.92%。,wallstreetcn
39815,2019-03-11,0.425179,"上汽集团：2019年2月份产量32.83万辆，同比下降22.23%；销量36.29万辆，同比下降16.92%。
",wallstreetcn
15466,2019-03-11,0.527205,云财经讯，上汽集团：2019年2月份产量32.83万辆，同比下降22.23%；销量36.29万辆，同比下降16.92%,yuncaijing
32329,2019-03-13,0.968379,【新华社：2019看中国汽车的“时”与“势”  “三大主线”描摹2019年汽车发展重点】代表委员认为，三大主线将是今年汽车发展重点：①稳消费。在社会消费品零售总额中，汽车是占比最高的大类行业，促进汽车消费有利于稳定经济。②调结构。上汽集团董事长陈虹认为，我国千人汽车保有量远低于中等发达国家平均水平，未来汽车市场仍有巨大潜力。百度公司创始人李彦宏说，2019年将逐渐从“政策驱动”向“市场驱动”转变。③重环保。此外，今年政府工作报告首次提出“拓展‘智能+’，为制造业转型升级赋能”。代表委员认为，对于汽车行业来说，拓展“智能+”有望“加出”市场发展强大后劲。,sina
32422,2019-03-13,0.969216,【央广采访六家车企掌门人 共话中国车企信心】两会期间，多路记者分别采访了一汽、东风、上汽、北汽、广汽和奇瑞六家车企掌门人。六家车企去年全年的销售总量约为1954万辆，约占全国汽车销量的七成。①政协委员、一汽集团总经理奚国华说，中国汽车市场依然会保持增长态势。②政协委员、北汽集团董事长徐和谊判断，2019年仍将是汽车市场的丰收年，北汽集团有信心把在世界500强中的排名从124位至少提升到110位。③人大代表、奇瑞汽车董事长尹同跃认为，新能源汽车会成为未来的主流。④人大代表、广汽集团董事长曾庆洪说，未来新能源汽车还将迎来大发展。⑤政协委员、东风汽车董事长竺延风说，不惧怕外资车企的竞争。⑥人大代表、上汽集团董事长陈虹认为扩大开放能加快提升我国汽车产业的发展能级。,sina
16284,2019-03-13,0.971875,云财经讯，代表委员认为，三大主线将是今年汽车发展重点：①稳消费。在社会消费品零售总额中，汽车是占比最高的大类行业，促进汽车消费有利于稳定经济。②调结构。上汽集团董事长陈虹认为，我国千人汽车保有量远低于中等发达国家平均水平，未来汽车市场仍有巨大潜力。百度公司创始人李彦宏说，2019年将逐渐从“政策驱动”向“市场驱动”转变。③重环保。此外，今年政府工作报告首次提出“拓展‘智能+’，为制造业转型升级赋能”。代表委员认为，对于汽车行业来说，拓展“智能+”有望“加出”市场发展强大后劲。,yuncaijing
33699,2019-03-15,0.973566,【上海：提升国有资本整体功能和效率】从2019年上海市国资国企工作会议上获悉，今年上海将紧紧抓住改革发展新机遇，鼓励国企服务战略大局，布局新兴产业，提升国有资本整体功能和效率。目前，上海地方国有企业排名全球行业前10位的企业集团达到6家。上汽集团、浦发银行、太保集团、绿地集团4家企业进入世界500强行列，上海建工等24家企业进入中国500强行列。上海国资委表示，立足上海三项新的重大任务，今年将鼓励支持国有企业积极参与上海自贸区新片区建设，鼓励科技型企业抓住设立科创板并试点注册制的重大机遇加快上市发展，探索研究国有企业参与长三角一体化发展的相关政策。（新华社）,sina
22079,2019-03-15,0.970662,【上海：提升国有资本整体功能和效率】从2019年上海市国资国企工作会议上获悉，今年上海将紧紧抓住改革发展新机遇，鼓励国企服务战略大局，布局新兴产业，提升国有资本整体功能和效率。目前，上海地方国有企业排名全球行业前10位的企业集团达到6家。上汽集团、浦发银行、太保集团、绿地集团4家企业进入世界500强行列，上海建工等24家企业进入中国500强行列。上海国资委表示，立足上海三项新的重大任务，今年将鼓励支持国有企业积极参与上海自贸区新片区建设，鼓励科技型企业抓住设立科创板并试点注册制的重大机遇加快上市发展，探索研究国有企业参与长三角一体化发展的相关政策。(新华社),eastmoney
17178,2019-03-15,0.967283,云财经讯，从2019年上海市国资国企工作会议上获悉，今年上海将紧紧抓住改革发展新机遇，鼓励国企服务战略大局，布局新兴产业，提升国有资本整体功能和效率。目前，上海地方国有企业排名全球行业前10位的企业集团达到6家。上汽集团、浦发银行、太保集团、绿地集团4家企业进入世界500强行列，上海建工等24家企业进入中国500强行列。上海国资委表示，立足上海三项新的重大任务，今年将鼓励支持国有企业积极参与上海自贸区新片区建设，鼓励科技型企业抓住设立科创板并试点注册制的重大机遇加快上市发展，探索研究国有企业参与长三角一体化发展的相关政策。（新华社）,yuncaijing
44246,2019-03-18,0.149504,【上汽回应调整合资股比传闻：未与大众进行过磋商】近日，有媒体报道称德国大众计划提高其在华合资企业的持股比例，内容涉及上汽集团下属企业上汽大众。对此，3月18日，上汽集团作出正面回应称：“上汽集团未与大众汽车集团就‘调整股比’一事进行过磋商，大众汽车集团也未正式向上汽集团提出过讨论股比的计划。”对于此次合作外方未经事先交流，单方面就在华合资企业重大事项表态的行为，上汽集团“感到遗憾”。事后，双方高层进行了沟通，大众汽车集团向上汽集团还原了现场情况，澄清了事实，双方消除了误会。（每经）,wallstreetcn
17839,2019-03-18,0.206452,云财经讯，近日，有媒体报道称德国大众计划提高其在华合资企业的持股比例，内容涉及上汽集团下属企业上汽大众。对此，3月18日，上汽集团作出正面回应称：“上汽集团未与大众汽车集团就‘调整股比’一事进行过磋商，大众汽车集团也未正式向上汽集团提出过讨论股比的计划。”对于此次合作外方未经事先交流，单方面就在华合资企业重大事项表态的行为，上汽集团“感到遗憾”。事后，双方高层进行了沟通，大众汽车集团向上汽集团还原了现场情况，澄清了事实，双方消除了误会。（每经）,yuncaijing
17874,2019-03-18,0.560189,云财经讯，据财新报道，上汽集团称没有调整上汽大众股比计划。,yuncaijing
34607,2019-03-18,0.343498,上汽集团称没有调整上汽大众股比计划。 （财新）,sina
34551,2019-03-18,0.730843,【上汽集团：未与大众就“调整股比”一事进行过磋商】 近日，有媒体发表报道称，“德国大众计划提高其在华合资企业的持股比例”，内容涉及上汽集团下属企业上汽大众。 上汽集团回应称，未与大众汽车集团就“调整股比”一事进行过磋商，大众汽车集团也未正式向上汽集团提出过讨论股比的计划。目前，上汽集团正在积极与大众汽车集团探讨在新能源、智能网联、高端品牌等领域深化合作，上汽大众全新MEB新能源汽车工厂已启动建设，上汽奥迪项目正按计划稳步推进。,sina
17826,2019-03-18,0.963267,云财经讯，上汽集团回应称，未与大众汽车集团就“调整股比”一事进行过磋商，大众汽车集团也未正式向上汽集团提出过讨论股比的计划。目前，上汽集团正在积极与大众汽车集团探讨在新能源、智能网联、高端品牌等领域深化合作，上汽大众全新MEB新能源汽车工厂已启动建设，上汽奥迪项目正按计划稳步推进。,yuncaijing
7076,2019-03-18,0.2113,上汽集团作出正面回应称：“上汽集团未与大众汽车集团就‘调整股比’一事进行过磋商，大众汽车集团也未正式向上汽集团提出过讨论股比的计划。”,10jqka
24405,2019-03-23,0.971,【长三角推动设立产业升级股权投资基金及汽车产业指数】上海市嘉定区23日携手温州、昆山、太仓和上汽集团，共同设立目标规模超100亿元的上海长三角产业升级股权投资基金。同时，上海嘉定还与上海证券交易所建立战略合作，揭牌成立上交所企业上市服务嘉定工作站，成为服务长三角科创企业的重要平台，并推动设立长三角先进制造业汽车产业指数。（新华社）,eastmoney
47512,2019-03-23,0.970628,"【长三角推动设立产业升级股权投资基金及汽车产业指数】上海市嘉定携手温州、昆山、太仓和上汽集团，共同设立目标规模超100亿元的上海长三角产业升级股权投资基金。上海嘉定还与上海证券交易所建立战略合作，揭牌成立上交所企业上市服务嘉定工作站，成为服务长三角科创企业的重要平台，并推动设立长三角先进制造业汽车产业指数。（新华社）
",wallstreetcn
19560,2019-03-23,0.971816,云财经讯，上海市嘉定区23日携手温州、昆山、太仓和上汽集团，共同设立目标规模超100亿元的上海长三角产业升级股权投资基金。同时，上海嘉定还与上海证券交易所建立战略合作，揭牌成立上交所企业上市服务嘉定工作站，成为服务长三角科创企业的重要平台，并推动设立长三角先进制造业汽车产业指数。（新华社）,yuncaijing
37183,2019-03-23,0.970628,【长三角推动设立产业升级股权投资基金及汽车产业指数】上海市嘉定携手温州、昆山、太仓和上汽集团，共同设立目标规模超100亿元的上海长三角产业升级股权投资基金。上海嘉定还与上海证券交易所建立战略合作，揭牌成立上交所企业上市服务嘉定工作站，成为服务长三角科创企业的重要平台，并推动设立长三角先进制造业汽车产业指数。（新华社）,sina
24702,2019-03-24,0.95049,【嘉定将加强与上交所对接 共同培育优质企业在科创板上市】嘉定与上海证券交易所开展战略合作，主动对接科创板建设，设立“上海证券交易所企业上市服务嘉定工作站”，推动资本市场与实体经济、科创中心建设深度融合。同时，嘉定携手温州、昆山、太仓和上汽集团，共同设立首期规模为100亿元的上海长三角产业升级股权投资基金，旨在通过资本力量助力优质企业在长三角区域形成集聚。(中国证券网),eastmoney
47841,2019-03-24,0.959827,"昨天，嘉定与上海证券交易所开展战略合作，主动对接科创板建设，设立“上海证券交易所企业上市服务嘉定工作站”，推动资本市场与实体经济、科创中心建设深度融合。同时，嘉定携手温州、昆山、太仓和上汽集团，共同设立首期规模为100亿元的上海长三角产业升级股权投资基金，旨在通过资本力量助力优质企业在长三角区域形成集聚。 （解放日报）
",wallstreetcn
37445,2019-03-24,0.964577,【嘉定与上交所战略合作 共同培育优质企业在科创板上市】昨天，嘉定与上海证券交易所开展战略合作，主动对接科创板建设，设立“上海证券交易所企业上市服务嘉定工作站”，推动资本市场与实体经济、科创中心建设深度融合。同时，嘉定携手温州、昆山、太仓和上汽集团，共同设立首期规模为100亿元的上海长三角产业升级股权投资基金，旨在通过资本力量助力优质企业在长三角区域形成集聚。 （解放日报）,sina
19857,2019-03-25,0.413786,云财经讯，中汽协会行业信息部25日发布，2019年1-2月中国品牌汽车分车型前十家生产企业销量排名。其中，上汽集团以38.76万辆的汽车销量居首，吉利控股、中国长安分列2、3位。,yuncaijing
48078,2019-03-25,0.279007,中汽协会行业信息部25日发布，2019年1-2月中国品牌汽车分车型前十家生产企业销量排名。其中，上汽集团以38.76万辆的汽车销量居首，吉利控股、中国长安分列2、3位。,wallstreetcn
37667,2019-03-25,0.213963,【中汽协发布1-2月中国品牌汽车销量排名 上汽集团居首】中汽协会行业信息部25日发布，2019年1-2月中国品牌汽车分车型前十家生产企业销量排名。其中，上汽集团以38.76万辆的汽车销量居首，吉利控股、中国长安分列2、3位。,sina
48286,2019-03-25,0.927361,3月23日，上海擎度汽车科技有限公司开业仪式于上海安亭汽车创新港圆满举行，这意味着上汽集团科技类混合制改革的开端，也是上汽集团布局智能制动领域的重要里程碑。,wallstreetcn
19976,2019-03-25,0.929397,云财经讯，3月23日，上海擎度汽车科技有限公司开业仪式于上海安亭汽车创新港圆满举行，这意味着上汽集团科技类混合制改革的开端，也是上汽集团布局智能制动领域的重要里程碑,yuncaijing
52539,2019-04-01,0.708856,上汽集团：2018年度实现净利润360亿元，同比增长4.65%；拟10派12.6元。,wallstreetcn
41404,2019-04-01,0.792992,【一汽轿车重组并购一汽解放 一汽集团或再启整体上市】业内人士解读，一汽轿车突然宣布并购重组一汽解放，或是一汽集团将计划再次启动整体上市的信号。对于一汽集团而言，如何解决同业竞争难题、实现整体上市是近年来的难题，上汽集团、广汽集团等大型汽车集团均已实现了整体上市，只剩一汽集团一直未偿所愿。（新京报）,sina
27080,2019-04-01,0.654057,【上汽集团：2018年净利同比增4.65% 拟10派12.6元】上汽集团(600104)4月1日晚间披露年报，公司2018年实现营业收入8876.26亿元，同比增长3.46%；净利润360.09亿元，同比增长4.65%；每股收益3.08元。公司拟每10股派发红利12.6元（含税）。,eastmoney
41347,2019-04-01,0.933729, 【上汽集团：2018年全年实现整车销售73万辆 新能源汽车“翻番式”增长】上汽集团年报中透露，2018年公司荣威和名爵品牌全年实现整车销售 73万辆，同比增长36.5%。2018年公司销售新能源汽车 14.2万辆，同比增长120%，连续第五年实现“翻番式”增长。,sina
8507,2019-04-01,0.385924,4月1日晚间公告集锦：上汽集团：2018年净利同比增4.65%，拟10派12.6元；三棵树：子公司福建三棵树收到补助1395万元。,10jqka
41353,2019-04-01,0.708856,上汽集团：2018年度实现净利润360亿元，同比增长4.65%；拟10派12.6元。,sina
