,date,sentiment_score,content,source
4359,2019-01-09,0.513887,"【早餐|1月9日】
道指11月来首次三连涨，纳指涨1%，油价涨超2%。
特朗普再怼加息：“想象一下我和上任总统那样享受长期低利率”。
苹果CEO库克：苹果长期健康从未这样好、生态系统从未如此强大。
梅政府遭遇新阻力：退欧关键投票前夕，重要议会表决失利。
世界银行下调2019年全球经济增速至2.9%，6月时预期为3%。
针对刘鹤现身中美经贸磋商“出人意料”提问，外交部发言人陆慷称：“情理之中”。
《环球时报》消息：中美贸易磋商8日持续到深夜，今天继续谈。
中证网刊评：央行持有本国股票资产大有可为。
发改委副主任宁吉喆：今年将出台鼓励汽车家电消费新政。
发改委：土库曼斯坦对华输气减少的传言不准确，有夸大炒作之嫌。
上海：住房租金计税收入3万以下综合税率为3.5%，由代征点征收。
会计准则委员会：商誉会计处理按现行要求执行。
降准释放流动性效果显著：7天回购利率创17个月新低。
国家最高科学技术奖获得者：刘永坦院士，钱七虎院士。
格力电器再度全员加薪：人均加薪1000元，总薪酬增10亿。
三星四季度盈利、销售大幅不及预期；LG发布业绩预警，四季度营业利润同比或暴跌80%。
A股史上首家重新上市的公司：ST长油上市首日暴跌后两度临停。
提醒：晚间将公布加拿大央行利率决议，美国芝加哥联储主席埃文斯（票委）将讲话，英国央行行长卡尼参与在线问答；次日凌晨加拿大央行行长召开新闻发布会，美联储公布12月会议纪要。
",wallstreetcn
2901,2019-01-09,0.475011,云财经讯，格力电器宣布员工加薪：总薪酬增加不超10亿，只针对普通员工。（每日经济新闻）,yuncaijing
4061,2019-01-09,0.613266,"【1月9日资金流向】主力净流入行业板块前五：白色家电、银行、保险、电子制造、计算机应用
主力净流入概念板块前五：物联网、超级品牌、机器人、家用电器、人工智能
主力净流入个股前十：格力电器、美的集团、中国平安、平安银行、万华化学、海康威视、康得新、招商银行、五粮液、士兰微",wallstreetcn
2522,2019-01-09,0.787659,云财经讯，1月9日，格力电器董事长董明珠回应了全员涨薪的话题。董明珠说，格力电器从2012年开始推行一人一房，现在已经逐步实现，去年又开始推行一人两房一厅。接下来，还将推行新的政策，员工所有的通讯设备全部免费，通讯花费全部由格力承担。（珠海新经济）,yuncaijing
4827,2019-01-10,0.479703,"【1月10日资金流向】主力净流入行业板块前五：保险、银行、纺织、民航、电力
主力净流入概念板块前五：光伏、白马股、核电、充电桩、无线充电
主力净流入个股前十：紫金银行、中国平安、平安银行、美的集团、浔兴股份、格力电器、特发信息、中兴通讯、立讯精密、天舟文化",wallstreetcn
4629,2019-01-10,0.983556,【抢购家电汽车 北上资金净买入创今年新高】1月9日，在汽车家电消费新政将出台背景下，消费板块整体强势，并带动大盘走高。互联互通市场也受到提振，北上资金净买入近68亿元，创下2019年以来单日最高水平，也是近一个月新高。昨日成交活跃股中，北上资金积极抢筹家电、汽车以及白酒板块。其中，格力电器获净买入力度最大，达8.57亿元，美的集团也获净买入6.41亿元，青岛海尔也获净加仓。,sina
4104,2019-01-15,0.560856,"【明天 是董明珠小姐的大日子】明天下午两点半，也就是1月16日下午14:30,2019年格力电器第一届临时股东大会将召开，就公司董事会换届等五个议案进行表决。",eastmoney
4339,2019-01-15,0.0975453,【格力电器换届前夜 三股力量决定董明珠去留】1月16日，格力电器(000651.SZ)2019年第一次临时股东大会即将召开，董明珠的去留再次成为焦点——这次临时股东大会将决定她能否成功拿下董事会董事资格，进而直接影响其能否连任董事长职务。过去7个月，“连任”问题是盘旋在董明珠头顶上无法散去的话题，本该在2018年5月31日届满的格力董事会也已经“超期服役”七个月。（棱镜）,eastmoney
7764,2019-01-15,0.62042,"【1月15日资金流向】主力净流入行业板块前五：券商、计算机应用、保险、白色家电、银行
主力净流入概念板块前五：超级品牌、机器人概念、智慧城市、白酒、工业互联网
主力净流入个股前十：格力电器、五粮液、中信证券、中国平安、贵州茅台、中兴通讯、泸州老窖、东方财富、中信建投、华泰证券",wallstreetcn
8391,2019-01-16,0.799103,【格力电器：预计2018年净利润260亿元–270亿元，同比增长16%-21%】格力电器公告称，预计2018年营业总收入2000亿元-2010亿元；盈利260亿元–270亿元，比上年同期增长16%-21%；基本每股收益约4.32元。公司称，2018 年度家电行业表现良好，公司把握行业趋势，优化内部管理，凭借品牌、技术和渠道优势，盈利水平稳定增长。,wallstreetcn
8392,2019-01-16,0.379291,格力电器公告称，预计2018年净利润260亿元–270亿元，同比增长16%-21%。,wallstreetcn
8508,2019-01-16,0.657093,"望靖东宣布关于独立董事表决情况，刘姝威成功当选格力电器独立董事。（证券时报）
",wallstreetcn
8254,2019-01-16,0.357766,格力电器公告：选举董明珠女士为公司董事长。（表决结果：同意 9 票，反对 0 票，弃权0 票）,wallstreetcn
7010,2019-01-16,0.590175,格力电器公告：会议表决通过2018年半年度利润分配预案，拟向全体股东每10股派发现金红利6元。,sina
7110,2019-01-16,0.742716,【格力电器：预计2018年盈利260亿元–270亿元 同比增长16%-21%】格力电器公告称，预计2018年营业总收入2000亿元-2010亿元；盈利260亿元–270亿元，比上年同期增长16%-21%；基本每股收益约4.32元。公司称，2018 年度家电行业表现良好，公司把握行业趋势，优化内部管理，凭借品牌、技术和渠道优势，盈利水平稳定增长。,sina
7214,2019-01-16,0.877888,根据现场和网络投票结果，刘姝威当选格力电器新一任董事会独立董事。,sina
7215,2019-01-16,0.842962,根据现场和网络投票结果，董明珠高票当选格力电器新一任董事会非独立董事。,sina
7226,2019-01-16,0.433589,【格力副总裁谭建明：去年商用空调国内市场接近1000亿 格力占比超过20%】格力电器今日召开2019年第一次临时股东大会。格力副总裁谭建明表示，商用空调市场增长比较快，去年整个国内的市场接近1000亿，格力占比超过20%。“未来一个重要方向是家用中央空调，预计未来每年以30%的增速在增长，我们认为有很大潜力。”,sina
7233,2019-01-16,0.0316659,【董明珠回应接班人计划：上市公司没有规定什么时候退休】董明珠称，无数人在关心这个问题，如果我内心真的想法，我现在就想退休。但是作为企业的发展，必须有延续性，第二个我相信，上市公司没有规定什么时候退休，你能干好就能干，就怕你干不好还想干，就有问题。我心目当中还是有评估的，谁能真正，对未来格力电器发展负责，这是要负责任的。这是个严肃的话题，我相信这个人选不是我说了算，是他自己干出来的，才能算。我们尽可能的给平台机会，创造条件给你上。,sina
8509,2019-01-16,0.727295,刘姝威当选格力电器新一任董事会独立董事。,wallstreetcn
8510,2019-01-16,0.928526,"【董明珠成功连任！】根据现场和网络投票结果，董明珠高票当选格力电器新一任董事会非独立董事。
",wallstreetcn
8511,2019-01-16,0.842962,根据现场和网络投票结果，董明珠高票当选格力电器新一任董事会非独立董事。,wallstreetcn
8255,2019-01-16,0.357766,"格力电器公告：选举董明珠女士为公司董事长。（表决结果：同意 9 票，反对 0 票，弃权0 票）
",wallstreetcn
7011,2019-01-16,0.357766,格力电器公告：选举董明珠女士为公司董事长。（表决结果：同意 9 票，反对 0 票，弃权0 票）,sina
4404,2019-01-16,0.784564,【格力电器董事会换届选举结束 董明珠连任董事长】格力电器：全票通过选举董明珠女士为公司董事长；会议表决通过2018年半年度利润分配预案，拟向全体股东每10股派发现金红利6元。,eastmoney
4436,2019-01-16,0.866587,【定了！64岁的董明珠要再干一届 “闺蜜”当选格力独董】1月16日下午，格力电器在位于珠海的公司总部举行了2019年第一次临时股东大会，选举新一届董事会成员。,eastmoney
7314,2019-01-16,0.613153,【董明珠：相信格力会持续分红，但分红多少要看公司发展战略】格力电器今日召开2019年第一次临时股东大会。董明珠表示，说到分红，我想多说两句，2012年-2018年格力累计分红超过400亿，我相信格力会持续的分红，但我们什么时候分红，给多少分红，也要看公司未来的发展战略。（证券时报）,sina
7238,2019-01-16,0.945457,【董明珠：员工结婚时可以领一套房，只要在格力工作房子就是他的】1月16日，格力电器2019年第一次临时股东大会在珠海举行，董明珠发言表示：很多人都是在打工，但只要你是格力人，你就是主人。我们很多企业不是没有能力盖房子，而是你有没有心想着这件事。格力的员工在结婚的时候，可以得到一套房，只要他终身在格力工作，这套房就是他的。,sina
7240,2019-01-16,0.879639,【董明珠：如果2019年营收到3000亿 还会给员工涨工资】董明珠在格力电器2019年第一次临时股东大会上表示，如果2019年假设格力做到营收3000亿，按13％的利润率，我们就有390亿元的利润。如果2019年能得到这么多利润，不只是高管团队，我还会给员工涨工资。总之一句话，用恰当的方法，让员工有尊严的生活。,sina
7242,2019-01-16,0.879778,【董明珠：如果2019年营收到3000亿 还会给员工涨工资】董明珠在格力电器2019年第一次临时股东大会上表示，如果2019年假设格力做到营收3000亿，按13%的利润率，我们就有390亿元的利润。如果2019年能得到这么多利润，不只是高管团队，我还会给员工涨工资。总之一句话，用恰当的方法，让员工有尊严的生活。,sina
7274,2019-01-16,0.565799,董明珠在格力电器2019年第一次临时股东大会上表示，格力2018年税后利润260亿元。,sina
7276,2019-01-16,0.870263,【格力方面回应接班人问题和银隆事件】格力电器副总裁望靖东：董总的六年时间，为股东和社会创造了巨大的价值。说到银隆，我觉得不是负面，这体现了董总内在的强大，思想，理念和信念，银隆做成了是一种情怀。（一财）,sina
7277,2019-01-16,0.236544,【格力电器董秘望靖东：我们高管是围绕董总 各司其职】董明珠在格力电器2019年第一次临时股东大会上表示，董秘望靖东回应“格力是否有接班人的培养计划”称，“我们高管是围绕董总，各司其职。”,sina
7286,2019-01-16,0.0125446,【董明珠：房地产业下行没有影响到格力】在股东问答环节，针对现场股民提问房地产业对格力未来的影响，董明珠回复称，“房地产不行了，我们的行业是否会受到影响？我可以告诉你，没有影响。”她表示，企业的最大问题是创新，关键是能不能做出好的东西来。她认为，格力电器的领先技术就是未来的竞争力。,sina
7298,2019-01-16,0.767189,董明珠：每年10%增长，我还是有把握的，市委市政府来考察后，希望格力电器到2023年实现6000亿目标，那10%是不够的，但是作为格力电器对股民的承诺，增长10%是有保证的。,sina
7305,2019-01-16,0.17171,【董明珠：为什么我一搞芯片股价就掉，因为我是真干】董明珠：为什么我一搞芯片股价就掉，因为我是真干，格力希望成为创造者，而不是靠着别人活下去。我们希望格力电器的发展，带动产业的发展和相关上下游企业发展。（一财）,sina
4916,2019-01-16,0.44341,云财经讯，格力电器公告：选举董明珠女士为公司董事长（表决结果：同意 9 票，反对 0 票，弃权0 票）,yuncaijing
4948,2019-01-16,0.681497," 云财经讯，
格力电器预计2018年盈利260亿元–270亿元，比上年同期增长：16%-21%。",yuncaijing
4992,2019-01-16,0.878294, 云财经讯，根据现场和网络投票结果，董明珠高票当选格力电器新一任董事会非独立董事（新浪财经）,yuncaijing
8537,2019-01-16,0.0577478,"【董明珠回应接班人计划：上市公司没有规定什么时候退休】董明珠称，无数人在关心这个问题，如果我内心真的想法，我现在就想退休。但是作为企业的发展，必须有延续性，第二个我相信，上市公司没有规定什么时候退休，你能干好就能干，就怕你干不好还想干，就有问题。我心目当中还是有评估的，谁能真正，对未来格力电器发展负责，这是要负责任的。这是个严肃的话题，我相信这个人选不是我说了算，是他自己干出来的，才能算。我们尽可能的给平台机会，创造条件给你上。（一财）
",wallstreetcn
5015,2019-01-16,0.65639,云财经讯，董明珠在格力电器2019年第一次临时股东大会上表示，格力2018年税后利润260亿元。,yuncaijing
5021,2019-01-16,0.0233914,云财经讯，在股东问答环节，针对现场股民提问房地产业对格力未来的影响，董明珠回复称，“房地产不行了，我们的行业是否会受到影响？我可以告诉你，没有影响。”她表示，企业的最大问题是创新，关键是能不能做出好的东西来。她认为，格力电器的领先技术就是未来的竞争力。,yuncaijing
5031,2019-01-16,0.830689,云财经讯，董明珠在格力电器2019年第一次临时股东大会上表示，格力电器到2023年实现6000亿的目标。格力电器对股民的承诺，增长10%还是有把握的。（界面）,yuncaijing
5033,2019-01-16,0.373285,云财经讯，董明珠：为什么我一搞芯片股价就掉，因为我是真干，格力希望成为创造者，而不是靠着别人活下去。我们希望格力电器的发展，带动产业的发展和相关上下游企业发展。（一财）,yuncaijing
5038,2019-01-16,0.646294, 云财经讯，格力电器今日召开2019年第一次临时股东大会。董明珠表示，说到分红，我想多说两句，2012年-2018年格力累计分红超过400亿，我相信格力会持续的分红，但我们什么时候分红，给多少分红，也要看公司未来的发展战略。（证券时报）,yuncaijing
4538,2019-01-16,0.633973,【董明珠：相信格力会持续分红 但分红多少要看公司发展战略】格力电器今日召开2019年第一次临时股东大会。董明珠表示，说到分红，我想多说两句，2012年-2018年格力累计分红超过400亿，我相信格力会持续的分红，但我们什么时候分红，给多少分红，也要看公司未来的发展战略。（证券时报）,eastmoney
4534,2019-01-16,0.496577,【董明珠：相信未来十年 空调老大的地位不会变】董明珠：首先我们认为格力电器要成为国际化、科技型的新企业，从过去繁重的简单的制造型，变成科技型、先进性的企业。那我们主业，我们空调永远是格力的主业，这个主业是不可能放下的，因为我们有大量的研发人员支撑技术升级，我们还有几项更加预见性的、先进的技术，相信未来十年，空调老大的地位是不会变的。,eastmoney
4531,2019-01-16,0.938565,【董明珠：相信格力手机一定会成功】董明珠表示，格力电器产业规划：空调，生活电器，高端装备，通信设备等四大板块，空调依然是主业。说到格力手机，我相信格力手机一定会成功，只是你们不知道，你们今天来了也该去买台手机，拿到我的分红，你就应该买手机。,eastmoney
4516,2019-01-16,0.938111,【格力方面回应接班人问题和银隆事件】格力电器今日召开2019年第一次临时股东大会。格力电器副总裁望靖东：说到银隆，大家认为是负面，我觉得不是负面，这体现了董总内在的强大，思想，理念和信念，在困难面前她没有退缩，银隆做成了是一种情怀，很多民营企业存在这样那样的问题，这些问题不是包着藏着，而是公开，是公司治理的问题，从我们的角度来看，这些问题解决了，对银隆的发展会更好。为中国的新能源发展会增添新的力量。,eastmoney
4511,2019-01-16,0.760923,【董明珠：2018年格力电器税后利润预计超过260亿元】在格力电器2019年第一次临时股东大会的公司高管层与股东及投资者现场交流环节，董明珠透露，2018年格力电器税后利润预计在260亿元以上。,eastmoney
4507,2019-01-16,0.962429,【董明珠：格力收购银隆 我认为是遭到了一些势力的阻碍】格力电器今日召开2019年第一次临时股东大会。董明珠：实际上格力收购银隆，我认为是遭到了一些势力的阻碍。当时收购银隆最大的好处，新能源是国家战略，依然没有汽车企业能在世界上有话语权，随着人类生活物资变化，储能、新能源是必然的方向，我认为，对于我们格力来讲，我们空调做到世界老大，但是我们汽车空调，没有办法打入进去，所以收购银隆我们认为是把汽车空调打开，我们是带着梦想去做这件事的。,eastmoney
4505,2019-01-16,0.852384,【董明珠：格力收购银隆方案被否是有人背后操纵】未来银隆和格力会进一步加强合作，这不是利益输送，是为国家的发展做贡献。谈及2016年格力电器收购银隆新能源议案未能获得股东大会通过一事，董明珠表示，其实当时小股民们全部投了同意票，“我们觉得是背后有人操纵了这件事情”。,eastmoney
4468,2019-01-16,0.705364,【“股盲”董明珠“现在就想退休” 却定了一个五年的大目标】万众瞩目的格力电器董事会换届选举结果终于揭晓！在股东大会现场，董明珠保持一贯的风格，对格力未来几年发展给出了明确目标，现场金句频出：我现在就想退休！我这个人对股市是文盲！芯片是一定要做的！,eastmoney
4455,2019-01-16,0.484901,【业绩快报】格力电器预计2018年盈利260亿-270亿元，比上年同期增长16%-21%。,eastmoney
5017,2019-01-16,0.932093,云财经讯，格力电器副总裁望靖东：董总的六年时间，为股东和社会创造了巨大的价值。说到银隆，我觉得不是负面，这体现了董总内在的强大，思想，理念和信念，银隆做成了是一种情怀。（一财）,yuncaijing
8538,2019-01-16,0.0395278,【董明珠回应接班人计划：上市公司没有规定什么时候退休】董明珠在格力电器2019年第一次临时股东大会上表示，谈到接班人计划，无数人在关心，无数人在问。我内心想法，我现在就想退休，但作为企业发展必须有延续性，上市公司没有规定什么时候退休。只要你能干好，你可以干，你干不好，不退才有问题。我心中还是有评估的。谁能对格力电器未来的发展负责。这是要负责的，这是一个非常严肃的话题。不是我说的算，是他自己干了，才说了算。只要把企业做成自己的家，你就是未来的接班人。（一财）,wallstreetcn
7317,2019-01-16,0.876803,董明珠在格力电器2019年第一次临时股东大会上表示，2018年，我们预告要实现2000亿的营收。我担任两届，实现销售收入9209.8亿元。,sina
8550,2019-01-16,0.879778,"【董明珠：如果2019年营收到3000亿 还会给员工涨工资】董明珠在格力电器2019年第一次临时股东大会上表示，如果2019年假设格力做到营收3000亿，按13%的利润率，我们就有390亿元的利润。如果2019年能得到这么多利润，不只是高管团队，我还会给员工涨工资。总之一句话，用恰当的方法，让员工有尊严的生活。
",wallstreetcn
1519,2019-01-16,0.160396,格力电器1月16日公告，选举董明珠女士为公司董事长。（表决结果：同意 9 票，反对 0 票，弃权0 票）。,10jqka
