,Unnamed: 0,date,sentiment_score,content,source,real_date
17,1561,2019-01-04,0.9852120000000001,【交通运输部：扩大交通有效投资，加快实施一批重点项目】1月4日，交通运输部部长李小鹏主持召开部务会，听取有关重点工作2018年完成情况和2019年工作重点汇报，审议《提升琼州海峡客滚运输服务能力三年行动计划》等。会议要求，持续深化交通运输供给侧结构性改革，突出降低物流成本，突出优化营商环境，突出补短板，扩大交通有效投资，加快实施一批重点项目，加快前期工作进度。加强新业态监管，坚持包容审慎，促进交通运输新业态各领域持续稳定健康发展。,sina,2019-01-05
18,1005,2019-01-04,0.973662,云财经讯，1月4日，交通运输部部长李小鹏主持召开部务会，听取有关重点工作2018年完成情况和2019年工作重点汇报，审议《提升琼州海峡客滚运输服务能力三年行动计划》等。会议要求，持续深化交通运输供给侧结构性改革，突出降低物流成本，突出优化营商环境，突出补短板，扩大交通有效投资，加快实施一批重点项目，加快前期工作进度。加强新业态监管，坚持包容审慎，促进交通运输新业态各领域持续稳定健康发展。,yuncaijing,2019-01-05
19,1609,2019-01-04,0.9852120000000001,【交通运输部：扩大交通有效投资，加快实施一批重点项目】1月4日，交通运输部部长李小鹏主持召开部务会，听取有关重点工作2018年完成情况和2019年工作重点汇报，审议《提升琼州海峡客滚运输服务能力三年行动计划》等。会议要求，持续深化交通运输供给侧结构性改革，突出降低物流成本，突出优化营商环境，突出补短板，扩大交通有效投资，加快实施一批重点项目，加快前期工作进度。加强新业态监管，坚持包容审慎，促进交通运输新业态各领域持续稳定健康发展。,wallstreetcn,2019-01-05
20,1553,2019-01-05,0.827158,【三峡枢纽年通过量再创历史新高 达到1.44亿吨】据交通运输部长江三峡通航管理局消息，2018年，三峡枢纽通过量1.44亿吨，同比增长3.87%，其中三峡船闸通过量1.42亿吨，超过设计通过能力42%。三峡枢纽通过量再创历史新高。（新华社）,eastmoney,2019-01-06
21,2121,2019-01-05,0.827158,【三峡枢纽年通过量再创历史新高 达到1.44亿吨】据交通运输部长江三峡通航管理局消息，2018年，三峡枢纽通过量1.44亿吨，同比增长3.87%，其中三峡船闸通过量1.42亿吨，超过设计通过能力42%。三峡枢纽通过量再创历史新高。（新华社）,sina,2019-01-06
22,1363,2019-01-05,0.8356969999999999,云财经讯，据交通运输部长江三峡通航管理局消息，2018年，三峡枢纽通过量1.44亿吨，同比增长3.87%，其中三峡船闸通过量1.42亿吨，超过设计通过能力42%。三峡枢纽通过量再创历史新高。（新华社）,yuncaijing,2019-01-06
23,1463,2019-01-06,0.858159,云财经讯，中国交通运输部长江航务管理局局长唐冠军6日在年度工作会议上表示，长江干线2018年货物通过量达26.9亿吨，同比增长7.6%；集装箱吞吐量完成1750万TEU，同比增长6.1%；三峡枢纽通过量1.44亿吨，同比增长3.9%，三项指标均创下历史新高。,yuncaijing,2019-01-07
24,1889,2019-01-07,0.611743,云财经讯，海南省商务厅、交通运输厅、邮政管理局近日联合印发《海南省推进电子商务与快递物流协同发展实施方案》，重点从深化“放管服”改革等11个方面，推动海南省电子商务与快递物流协同发展。（海南日报）,yuncaijing,2019-01-07
25,3041,2019-01-07,0.47722700000000007,【海南省推进电子商务与快递物流协同发展】海南省商务厅、交通运输厅、邮政管理局近日联合印发《海南省推进电子商务与快递物流协同发展实施方案》，重点从深化“放管服”改革等11个方面，推动海南省电子商务与快递物流协同发展。（海南日报）,wallstreetcn,2019-01-07
26,2825,2019-01-07,0.79524,【河北省六大攻坚战治理大气污染 力争全省PM2.5平均浓度比去年下降5%以上】从省生态环境厅获悉，2019年是大气污染治理攻坚年，河北省将聚焦PM2.5治理，持续攻坚产业结构、能源结构、交通运输结构和用地结构优化调整，打好“六大攻坚战”，力争全省PM2.5平均浓度比2018年下降5%以上。  （河北日报）,sina,2019-01-07
27,2983,2019-01-07,0.791149,"【河北省六大攻坚战治理大气污染 力争全省PM2.5平均浓度比去年下降5%以上】对冲研投讯，据河北日报，从河北省生态环境厅获悉，2019年是大气污染治理攻坚年，河北省将聚焦PM2.5治理，持续攻坚产业结构、能源结构、交通运输结构和用地结构优化调整，打好“六大攻坚战”，力争全省PM2.5平均浓度比2018年下降5%以上。
",wallstreetcn,2019-01-07
28,2854,2019-01-07,0.47722700000000007,【海南省推进电子商务与快递物流协同发展】海南省商务厅、交通运输厅、邮政管理局近日联合印发《海南省推进电子商务与快递物流协同发展实施方案》，重点从深化“放管服”改革等11个方面，推动海南省电子商务与快递物流协同发展。（海南日报）,sina,2019-01-07
29,2055,2019-01-07,0.42994899999999997,【海南省推进电子商务与快递物流协同发展】海南省商务厅、交通运输厅、邮政管理局近日联合印发《海南省推进电子商务与快递物流协同发展实施方案》，重点从深化“放管服”改革等11个方面，推动海南省电子商务与快递物流协同发展。(海南日报),eastmoney,2019-01-07
30,2037,2019-01-07,0.766987,【河北省六大攻坚战治理大气污染 力争全省PM2.5平均浓度比去年下降5%以上】从省生态环境厅获悉，2019年是大气污染治理攻坚年，河北省将聚焦PM2.5治理，持续攻坚产业结构、能源结构、交通运输结构和用地结构优化调整，打好“六大攻坚战”，力争全省PM2.5平均浓度比2018年下降5%以上。 (河北日报),eastmoney,2019-01-07
31,2203,2019-01-08,0.9140790000000001,云财经讯，1月8日，国家科学技术奖励大会在人民大会堂隆重召开。由交通运输部支持推动，部海事局、中国交通通信信息中心、中国交通建设股份有限公司等单位共同参与的“中国高精度位置网及其在交通领域的重大应用”项目获国家科学技术进步奖一等奖。,yuncaijing,2019-01-09
32,3169,2019-01-08,0.981133,【2018年全国边检机关检查出入境人员首次突破6亿人次】从国家移民管理局获悉，2018年全国边检机关检查出入境人员达6.5亿人次，同比增长9.9%，首次突破6亿人次；检查出入境交通运输工具3504.5万辆（架、列、艘）次，同比增长13.1%。中国公民出入境人数连续15年保持稳步增长。2018年，中国公民出入境5.6亿人次，同比增长12%，连续15年保持增长态势。（新华社）,sina,2019-01-09
33,733,2019-01-08,0.80912,　　1月8日，国家科学技术奖励大会在人民大会堂隆重召开。由交通运输部支持推动，部海事局、中国交通通信信息中心、中国交通建设股份有限公司等单位共同参与的“中国高精度位置网及其在交通领域的重大应用”项目获国家科学技术进步奖一等奖。　...,10jqka,2019-01-09
34,3208,2019-01-08,0.9390930000000001,【北斗交通领域应用成果获国家科技进步一等奖】1月8日，国家科学技术奖励大会在人民大会堂隆重召开。由交通运输部支持推动，部海事局、中国交通通信信息中心、中国交通建设股份有限公司等单位共同参与的“中国高精度位置网及其在交通领域的重大应用”项目获国家科学技术进步奖一等奖。,sina,2019-01-09
35,2245,2019-01-08,0.9390930000000001,【北斗交通领域应用成果获国家科技进步一等奖】1月8日，国家科学技术奖励大会在人民大会堂隆重召开。由交通运输部支持推动，部海事局、中国交通通信信息中心、中国交通建设股份有限公司等单位共同参与的“中国高精度位置网及其在交通领域的重大应用”项目获国家科学技术进步奖一等奖。,eastmoney,2019-01-09
36,3086,2019-01-10,0.9762360000000001,云财经讯，记者从10日召开的2019年四川省交通运输工作会上了解到，2019年四川计划全省公路水路建设投资确保完成1400亿元，确保建成高速公路500公里，新改建国省干线公路1500公里、农村公路2万公里，新增通客车建制村3000个以上，使建制村通客车率达92%。据介绍，2018年公路水路交通建设完成投资1590亿元，保持稳中有进的良好态势，连续8年完成投资超千亿元。（新华社）,yuncaijing,2019-01-10
37,2970,2019-01-10,0.9629200000000001,云财经讯，2019年广东省交通运输工作会议10日在广州举行。广东省交通运输厅厅长李静在会上称，今年重点完善粤港澳大湾区快速交通网络，重点推进深中通道等续建高速公路建设项目，预计虎门二桥年内建成通车，加强大湾区内高速公路与城市道路的有效衔接。2019年，广东省交通运输基本建设计划完成投资1200亿元，其中，高速公路为880亿元。（中新网）,yuncaijing,2019-01-10
38,4156,2019-01-10,0.965083,【粤2019年计划投资1200亿元建设交通 虎门二桥预计年内通车】2019年广东省交通运输工作会议10日在广州举行。广东省交通运输厅厅长李静在会上称，今年重点完善粤港澳大湾区快速交通网络，重点推进深中通道等续建高速公路建设项目，预计虎门二桥年内建成通车，加强大湾区内高速公路与城市道路的有效衔接。2019年，广东省交通运输基本建设计划完成投资1200亿元，其中，高速公路为880亿元。（中新网）,sina,2019-01-11
39,4280,2019-01-10,0.9764860000000001,【四川：2019年建制村通客车率达92%】记者从10日召开的2019年四川省交通运输工作会上了解到，2019年四川计划全省公路水路建设投资确保完成1400亿元，确保建成高速公路500公里，新改建国省干线公路1500公里、农村公路2万公里，新增通客车建制村3000个以上，使建制村通客车率达92%。据介绍，2018年公路水路交通建设完成投资1590亿元，保持稳中有进的良好态势，连续8年完成投资超千亿元。（新华社）,sina,2019-01-11
40,4492,2019-01-10,0.9658889999999999,【江西省构建生态环境保护“大格局” 设立十个专业委员会打响八大战役】为进一步加强生态环境保护，坚决打好污染防治攻坚战，2019年新年伊始，江西省委、省政府重构了全省生态环境保护领导架构，成立了由省委书记和省长为“双主任”、多位省委常委和副省长为副主任的省生态环境保护委员会，积极构建生态环境保护“大格局”，推动生态环境质量持续改善。在省生态环境保护委员会的架构下，江西省设立绿色发展、大气污染防治、水污染防治、土壤污染防治、自然资源保护、工业污染防治、农业农村污染防治、城市污染防治、河湖水库污染防治、交通运输污染防治等十个专业委员会，由对应行业、领域的分管省领导担任第一主任，相关厅局主要负责同志担任主任，分专业、分领域推进生态环境保护工作。（江西日报）,sina,2019-01-11
41,2956,2019-01-10,0.9619129999999999,【江西省构建生态环境保护“大格局” 设立十个专业委员会打响八大战役】为进一步加强生态环境保护，坚决打好污染防治攻坚战，2019年新年伊始，江西省委、省政府重构了全省生态环境保护领导架构，成立了由省委书记和省长为“双主任”、多位省委常委和副省长为副主任的省生态环境保护委员会，积极构建生态环境保护“大格局”，推动生态环境质量持续改善。在省生态环境保护委员会的架构下，江西省设立绿色发展、大气污染防治、水污染防治、土壤污染防治、自然资源保护、工业污染防治、农业农村污染防治、城市污染防治、河湖水库污染防治、交通运输污染防治等十个专业委员会，由对应行业、领域的分管省领导担任第一主任，相关厅局主要负责同志担任主任，分专业、分领域推进生态环境保护工作。(江西日报),eastmoney,2019-01-11
42,3173,2019-01-11,0.132961,【无车承运人制度2019年或将全面放开 一个办法一个标准有望出台】1月11日，21世纪经济报道记者获悉，自交通运输部推进无车承运人试点两年多至今，适应中国国情和行业发展趋势的无车承运人管理制度和标志规范体系有望在2019年出台。它标志着无车承运人制度在中国将全面放开。,eastmoney,2019-01-11
43,3218,2019-01-11,0.968649,【湖南省政府与中远海运共建综合立体交通运输中心】近日，湖南省政府与中国远洋海运集团有限公司在上海签署战略合作框架协议。双方将加快湖南现代航运及配套服务业、制造业的发展，将湖南打造为长江中游及中部地区具有重要影响力的综合立体交通运输中心、现代航运服务中心、多式联运枢纽中心、智慧物流信息中心、临港产业聚集中心。湖南省委书记杜家毫、中远海运集团董事长许立荣参加座谈并见证签约。（中国交通新闻网）,eastmoney,2019-01-11
44,6004,2019-01-11,0.891293,"美国国会众议院投票，已有足够票数批准关于交通运输和住房融资的第二批议案，投票仍在继续。
",wallstreetcn,2019-01-11
45,6003,2019-01-11,0.907214,"【美国众议院批准另外一份开支议案，以期实现联邦政府部分部门结束停摆状态】美国国会众议院投票，以240-188票批准关于交通运输、住房与城市发展部融资的H.R. 267号议案。这一举动意味着，在力争结束联邦政府部分停摆这一问题上，众议院已经在需要立法的四分议案里通过了两份。
",wallstreetcn,2019-01-11
46,3859,2019-01-11,0.941893,云财经讯，1月10日从2019年广东省交通运输工作会议上获悉，2019年广东交通运输基本建设将计划完成交通投资1200亿元，计划建成虎门二桥等10项高速公路，重点完善粤港澳大湾区快速交通网络，构建协调均衡、面向未来的现代化综合交通网络。（南方日报）,yuncaijing,2019-01-11
47,5921,2019-01-11,0.9591280000000001,"【今年广东省计划完成交通投资1200亿元】从2019年广东省交通运输工作会议上获悉，2019年广东交通运输基本建设将计划完成交通投资1200亿元，计划建成虎门二桥等10项高速公路，重点完善粤港澳大湾区快速交通网络，构建协调均衡、面向未来的现代化综合交通网络。（南方日报）
",wallstreetcn,2019-01-11
48,3461,2019-01-11,0.945104,云财经讯，1月11日，交通运输部召开全国交通运输安全生产视频会。部长李小鹏出席会议并强调，着力推进依法治安，着力完善安全责任体系，着力夯实安全生产基础，着力构建双重预防机制，着力构建与服务全面建成小康社会和交通强国建设相适应的安全发展支撑体系，防风险、补短板、除隐患、强责任、建体系，坚决防范和遏制重特大安全生产事故，持续减少安全生产事故总量，确保交通运输安全生产形势稳定。,yuncaijing,2019-01-11
49,5576,2019-01-11,0.447542,【无车承运人制度2019年或将全面放开，一个办法一个标准有望出台】交通运输部科学研究院现代物流研究中心副主任李彦林透露，交通运输部计划1月上部会讨论《网络平台道路货物运输经营管理办法》，并在合适的时间尽快印发实施。李彦林介绍，《管理办法》将规范网络平台货运经营企业准入条件、安全监管、诚信考核、风险管理等相关要求。交通运输部计划在2020年之前，全国至少培育出50家无车承运人的头部品牌企业。（21）,wallstreetcn,2019-01-11
50,3653,2019-01-11,0.9798540000000001, 云财经讯，1月10日上午，推动长江经济带发展领导小组办公室第3次会议在北京召开。会议指出，要按照统筹山水林田湖草系统治理的思路，坚持“三水共治”，狠抓生态环境突出问题整改，大力推进生态环境污染治理“4+1”工程，建立健全相关体制机制。要整体规划设计长江经济带综合交通运输，推动黄金水道提质增效，加快沿江高铁建设，大力发展多式联运，加快构筑综合立体交通走廊。,yuncaijing,2019-01-11
51,3691,2019-01-11,0.982856,云财经讯，近日，湖南省政府与中国远洋海运集团有限公司在上海签署战略合作框架协议。双方将加快湖南现代航运及配套服务业、制造业的发展，将湖南打造为长江中游及中部地区具有重要影响力的综合立体交通运输中心、现代航运服务中心、多式联运枢纽中心、智慧物流信息中心、临港产业聚集中心。湖南省委书记杜家毫、中远海运集团董事长许立荣参加座谈并见证签约。,yuncaijing,2019-01-12
52,5671,2019-01-11,0.9730139999999999,【湖南省政府与中远海运共建综合立体交通运输中心】近日，湖南省政府与中国远洋海运集团有限公司在上海签署战略合作框架协议。双方将加快湖南现代航运及配套服务业、制造业的发展，将湖南打造为长江中游及中部地区具有重要影响力的综合立体交通运输中心、现代航运服务中心、多式联运枢纽中心、智慧物流信息中心、临港产业聚集中心。,wallstreetcn,2019-01-12
53,5617,2019-01-11,0.9880180000000001,【推动长江经济带发展领导小组办公室：整体规划设计长江经济带综合交通运输，加快沿江高铁建设】1月10日上午，推动长江经济带发展领导小组办公室第3次会议在北京召开。会议指出，要按照统筹山水林田湖草系统治理的思路，坚持“三水共治”，狠抓生态环境突出问题整改，大力推进生态环境污染治理“4+1”工程，建立健全相关体制机制。要整体规划设计长江经济带综合交通运输，推动黄金水道提质增效，加快沿江高铁建设，大力发展多式联运，加快构筑综合立体交通走廊。,wallstreetcn,2019-01-12
54,3622,2019-01-11,0.876397,云财经讯，交通运输部科学研究院现代物流研究中心副主任李彦林当日在满帮集团主办的无车承运发展趋势论坛上透露，交通运输部计划1月上部会讨论《网络平台道路货物运输经营管理办法》，并在合适的时间尽快印发实施。李彦林介绍，《管理办法》将规范网络平台货运经营企业准入条件、安全监管、诚信考核、风险管理等相关要求。交通运输部计划在2020年之前，全国至少培育出50家无车承运人的头部品牌企业。（21）,yuncaijing,2019-01-12
55,4745,2019-01-11,0.44148000000000004,【交通运输部李小鹏：坚决防范遏制重特大安全生产事故】1月11日，交通运输部召开全国交通运输安全生产视频会。部长李小鹏出席会议并强调，着力推进依法治安，着力完善安全责任体系，着力夯实安全生产基础，着力构建双重预防机制，着力构建与服务全面建成小康社会和交通强国建设相适应的安全发展支撑体系，防风险、补短板、除隐患、强责任、建体系，坚决防范和遏制重特大安全生产事故，持续减少安全生产事故总量，确保交通运输安全生产形势稳定。,sina,2019-01-12
56,4922,2019-01-11,0.12197100000000001,【无车承运人制度2019年或将全面放开 一个办法一个标准有望出台】自交通运输部推进无车承运人试点两年多至今，适应中国国情和行业发展趋势的无车承运人管理制度和标志规范体系有望在2019年出台。它标志着无车承运人制度在中国将全面放开。,sina,2019-01-12
57,4962,2019-01-11,0.99341,【发改委：扎实推进长江经济带高质量发展】1月10日上午，推动长江经济带发展领导小组办公室主任、国家发展改革委主任何立峰在北京主持召开推动长江经济带发展领导小组办公室第3次会议。会议指出，推动长江经济带发展是党中央作出的重大决策，是关系国家发展全局的重大战略。有关部门和沿江省市要进一步增强工作紧迫感，坚持问题导向，狠抓贯彻落实，推动长江经济带共抓大保护取得新进展。要大力推进生态环境污染治理“4+1”工程，建立健全相关体制机制。要整体规划设计长江经济带综合交通运输，推动黄金水道提质增效，加快沿江高铁建设，大力发展多式联运，加快构筑综合立体交通走廊。要强化创新驱动转型，大力推动绿色发展，推进新型城镇化和全方位对外开放，加快推动长江经济带发展新旧动能转换，努力打造高质量发展经济带。,sina,2019-01-12
58,5007,2019-01-11,0.980261,【湖南省政府与中远海运共建综合立体交通运输中心】近日，湖南省政府与中国远洋海运集团有限公司在上海签署战略合作框架协议。双方将加快湖南现代航运及配套服务业、制造业的发展，将湖南打造为长江中游及中部地区具有重要影响力的综合立体交通运输中心、现代航运服务中心、多式联运枢纽中心、智慧物流信息中心、临港产业聚集中心。湖南省委书记杜家毫、中远海运集团董事长许立荣参加座谈并见证签约。,sina,2019-01-12
59,5185,2019-01-11,0.956731,【今年广东省计划完成交通投资1200亿元】1月10日从2019年广东省交通运输工作会议上获悉，2019年广东交通运输基本建设将计划完成交通投资1200亿元，计划建成虎门二桥等10项高速公路，重点完善粤港澳大湾区快速交通网络，构建协调均衡、面向未来的现代化综合交通网络。（南方日报）,sina,2019-01-12
60,4060,2019-01-12,0.9196629999999999,云财经讯，1月11日，记者从陕西省交通运输工作会上获悉：2019年陕西省将加快“三个交通”建设，计划全年完成交通投资650亿元，为“三个经济”发展提供坚实的交通运输保障。（陕西日报）,yuncaijing,2019-01-12
61,3530,2019-01-12,0.941997,【今年陕西计划完成交通投资650亿元】1月11日，记者从陕西省交通运输工作会上获悉：2019年陕西省将加快“三个交通”建设，计划全年完成交通投资650亿元，为“三个经济”发展提供坚实的交通运输保障。(陕西日报),eastmoney,2019-01-12
62,5386,2019-01-12,0.9517209999999999,【今年陕西计划完成交通投资650亿元】从陕西省交通运输工作会上获悉：2019年陕西省将加快“三个交通”建设，计划全年完成交通投资650亿元，为“三个经济”发展提供坚实的交通运输保障。（陕西日报）,sina,2019-01-12
63,5332,2019-01-12,0.9769760000000001,【湖南省今年将完成交通固定资产投资约500亿元】11日在长沙召开的全省交通运输工作会透露，湖南省今年将完成交通固定资产投资500亿元左右，精准“滴灌”重点项目，加快构建高质量的现代化交通网络体系。2019年计划建成通车高速公路80公里，新改建干线公路500公里，完成自然村通水泥（沥青）路建设1.5万公里、提质改造农村公路5000公里，确保全省具备条件的建制村通客车率达到100%。,sina,2019-01-13
64,3454,2019-01-12,0.955784,【湖南省今年将完成交通固定资产投资约500亿元】据湖南日报1月12日消息，11日在长沙召开的全省交通运输工作会透露，湖南省今年将完成交通固定资产投资500亿元左右，精准“滴灌”重点项目，加快构建高质量的现代化交通网络体系。（中国证券网）,eastmoney,2019-01-13
65,3653,2019-01-13,0.818611,【河南将实施“千百万”三大交通运输工程】记者从河南省交通运输厅获悉，2019年，河南省在交通运输领域将实施高速公路“双千工程”、农村公路“百县通村入组工程”、乡村客运“万村通客车提质工程”。（新华网）,eastmoney,2019-01-14
66,4304,2019-01-15,0.713126,【交通运输部正推进无车承运人下一步相关工作】2019年2月交通运输部无车承运人试点将结束。目前，交通运输部正在与财政部、国家税务总局等机构协同推进下一步相关工作。记者从知情人士处获悉，目前交通运输部仍在讨论和完善无车承运人的相关法规和标准，而一旦出台，意味着无车承运人在中国法律地位得以明确，制度全面放开，不再设限，企业只要符合相关准入条件，就可以申请成为无车承运人。(21世纪经济报道),eastmoney,2019-01-15
67,6548,2019-01-15,0.73597,【交通运输部正推进无车承运人下一步相关工作】目前，交通运输部正在与财政部、国家税务总局等机构协同推进下一步相关工作。记者从知情人士处获悉，目前交通运输部仍在讨论和完善无车承运人的相关法规和标准，而一旦出台，意味着无车承运人在中国法律地位得以明确，制度全面放开，不再设限，企业只要符合相关准入条件，就可以申请成为无车承运人。（电商报）,sina,2019-01-15
68,6810,2019-01-15,0.7044779999999999,【交通运输部正推进无车承运人下一步相关工作】2019年2月交通运输部无车承运人试点将结束。目前，交通运输部正在与财政部、国家税务总局等机构协同推进下一步相关工作。记者从知情人士处获悉，目前交通运输部仍在讨论和完善无车承运人的相关法规和标准，而一旦出台，意味着无车承运人在中国法律地位得以明确，制度全面放开，不再设限，企业只要符合相关准入条件，就可以申请成为无车承运人。（21）,sina,2019-01-16
69,7166,2019-01-16,0.89151,【西藏公路通车总里程突破9万公里】  西藏自治区交通运输厅厅长永吉说，2018年完成公路交通运输固定资产投资652亿元，同比增长14.6%，占全区固定资产投资总额的31.4%；落实中央投资281.7亿元，同比增长66.4%；新增公路8044公里，全区公路通车总里程达9.74万公里。（新华社）,sina,2019-01-17
70,5358,2019-01-17,0.877868,云财经讯，17日从江西省交通运输工作会议上获悉，去年该省交通固定资产投资逆势增长，完成投资628亿元。据了解，当前和今后一个时期，江西交通将推动建立省级综合交通协调机制，加快推动公路、水路、铁路、民航“四位一体”联通，构建现代综合交通运输体系，加快运输行业转型升级。,yuncaijing,2019-01-17
